,gid,population_cnt,year
4819,다사248290,0,2018
4820,다사233333,0,2018
4821,다사241357,0,2018
4822,다사272305,0,2018
4823,다사231350,0,2018
4824,다사226333,0,2018
4825,다사225360,0,2018
4826,다사235352,0,2018
4827,다사250349,0,2018
4828,다사243327,0,2018
4829,다사204284,0,2018
4830,다사286361,0,2018
4831,다사208362,0,2018
4832,다사229278,0,2018
4833,다사226307,0,2018
4834,다사241362,0,2018
4835,다사238300,0,2018
4836,다사263290,0,2018
4837,다사216321,0,2018
4838,다사188282,0,2018
4839,다사254319,0,2018
4840,다사189281,0,2018
4841,다사246305,0,2018
4842,다사254294,0,2018
4843,다사226310,0,2018
4844,다사290360,0,2018
4845,다사235300,0,2018
4846,다사218335,0,2018
4847,다사224321,0,2018
4848,다사245319,0,2018
4849,다사257316,0,2018
4850,다사248344,0,2018
4851,다사257320,0,2018
4852,다사213349,0,2018
4853,다사240307,0,2018
4854,다사229273,0,2018
4855,다사213353,0,2018
4856,다사270365,0,2018
4857,다사228365,0,2018
4858,다사239314,0,2018
4859,다사273324,0,2018
4860,다사238299,0,2018
4861,다사231278,0,2018
4862,다사258334,0,2018
4863,다사241320,0,2018
4864,다사227309,0,2018
4865,다사261295,0,2018
4866,다사282357,100,2018
4867,다사235301,0,2018
4868,다사219284,0,2018
4869,다사252343,0,2018
4870,다사274308,0,2018
4871,다사240361,0,2018
4872,다사243348,0,2018
4873,다사206356,0,2018
4874,다사230356,0,2018
4875,다사239304,0,2018
4876,다사212286,0,2018
4877,다사221311,0,2018
4878,다사238273,0,2018
4879,다사236344,0,2018
4880,다사232279,0,2018
4881,다사214344,0,2018
4882,다사212340,0,2018
4883,다사222350,0,2018
4884,다사258337,0,2018
4885,다사276313,0,2018
4886,다사224366,0,2018
4887,다사268325,0,2018
4888,다사260357,0,2018
4889,다사239305,0,2018
4890,다사207357,0,2018
4891,다사225363,0,2018
4892,다사286370,0,2018
4893,다사221329,0,2018
4894,다사255344,0,2018
4895,다사249316,0,2018
4896,다사268311,0,2018
4897,다사271304,0,2018
4898,다사211279,0,2018
4899,다사217315,0,2018
4900,다사229324,0,2018
4901,다사196281,0,2018
4902,다사238307,0,2018
4903,다사204357,0,2018
4904,다사246356,0,2018
4905,다사264332,0,2018
4906,다사275370,0,2018
4907,다사243294,0,2018
4908,다사249376,0,2018
4909,다사248374,0,2018
4910,다사213321,0,2018
4911,다사225362,0,2018
4912,다사254353,0,2018
4913,다사280369,0,2018
4914,다사237315,0,2018
4915,다사252314,0,2018
4916,다사195287,0,2018
4917,다사216355,0,2018
4918,다사268312,0,2018
4919,다사216325,0,2018
4920,다사249320,0,2018
4921,다사237343,0,2018
4922,다사236315,0,2018
4923,다사225357,0,2018
4924,다사253374,0,2018
4925,다사234330,0,2018
4926,다사219324,0,2018
4927,다사238327,0,2018
4928,다사212356,0,2018
4929,다사216333,0,2018
4930,다사277320,0,2018
4931,다사250314,0,2018
4932,다사221286,0,2018
4933,다사244331,0,2018
4934,다사249322,0,2018
4935,다사260329,0,2018
4936,다사223319,0,2018
4937,다사221287,0,2018
4938,다사224275,0,2018
4939,다사269359,0,2018
4940,다사256362,0,2018
4941,다사268299,0,2018
4942,다사223360,0,2018
4943,다사268314,0,2018
4944,다사245354,0,2018
4945,다사266371,0,2018
4946,다사285318,0,2018
4947,다사220365,0,2018
4948,다사229323,0,2018
4949,다사258310,0,2018
4950,다사229310,0,2018
4951,다사266347,0,2018
4952,다사212341,0,2018
4953,다사281311,0,2018
4954,다사196279,0,2018
4955,다사218332,0,2018
4956,다사254307,0,2018
4957,다사266322,0,2018
4958,다사281355,0,2018
4959,다사289376,0,2018
4960,다사252316,0,2018
4961,다사290379,0,2018
4962,다사251348,0,2018
4963,다사258325,0,2018
4964,다사269304,0,2018
4965,다사219326,0,2018
4966,다사255348,0,2018
4967,다사273306,0,2018
4968,다사282367,0,2018
4969,다사232305,0,2018
4970,다사259307,0,2018
4971,다사265306,0,2018
4972,다사211330,0,2018
4973,다사252370,0,2018
4974,다사254376,0,2018
4975,다사225336,0,2018
4976,다사254342,0,2018
4977,다사280372,0,2018
4978,다사271339,0,2018
4979,다사233359,0,2018
4980,다사237274,0,2018
4981,다사245374,0,2018
4982,다사290374,0,2018
4983,다사240355,0,2018
4984,다사251293,0,2018
4985,다사251295,0,2018
4986,다사259372,0,2018
4987,다사265299,0,2018
4988,다사233309,0,2018
4989,다사225350,0,2018
4990,다사255292,0,2018
4991,다사251321,0,2018
4992,다사267299,0,2018
4993,다사269301,0,2018
4994,다사277354,0,2018
4995,다사257358,0,2018
4996,다사226277,0,2018
4997,다사245303,0,2018
4998,다사254371,0,2018
4999,다사230304,0,2018
5000,다사236327,0,2018
5001,다사237332,0,2018
5002,다사226355,0,2018
5003,다사230306,0,2018
5004,다사265309,0,2018
5005,다사222364,0,2018
5006,다사229344,0,2018
5007,다사285361,0,2018
5008,다사227279,0,2018
5009,다사231348,0,2018
5010,다사222311,0,2018
5011,다사269336,0,2018
5012,다사273321,0,2018
5013,다사239300,0,2018
5014,다사248327,0,2018
5015,다사235305,0,2018
5016,다사259363,0,2018
5017,다사272319,0,2018
5018,다사222345,0,2018
5019,다사261336,0,2018
5020,다사235310,0,2018
5021,다사209280,0,2018
5022,다사287372,0,2018
5023,다사261298,0,2018
5024,다사231363,0,2018
5025,다사272357,0,2018
5026,다사221332,0,2018
5027,다사286316,0,2018
5028,다사231330,0,2018
5029,다사257322,0,2018
5030,다사247294,0,2018
5031,다사292371,0,2018
5032,다사273357,0,2018
5033,다사228319,0,2018
5034,다사228274,0,2018
5035,다사247323,0,2018
5036,다사264347,0,2018
5037,다사289360,0,2018
5038,다사251352,0,2018
5039,다사214348,0,2018
5040,다사267323,0,2018
5041,다사253340,0,2018
5042,다사252306,0,2018
5043,다사255372,0,2018
5044,다사242312,0,2018
5045,다사270337,0,2018
5046,다사213332,0,2018
5047,다사229329,0,2018
5048,다사226341,0,2018
5049,다사250341,0,2018
5050,다사259336,0,2018
5051,다사222327,0,2018
5052,다사217354,0,2018
5053,다사227315,0,2018
5054,다사236340,0,2018
5055,다사259304,0,2018
5056,다사217337,0,2018
5057,다사235313,0,2018
5058,다사261296,0,2018
5059,다사232313,0,2018
5060,다사226315,0,2018
5061,다사257293,0,2018
5062,다사244304,0,2018
5063,다사251372,0,2018
5064,다사283368,0,2018
5065,다사244329,0,2018
5066,다사243312,0,2018
5067,다사222322,0,2018
5068,다사241329,0,2018
5069,다사202282,0,2018
5070,다사268369,0,2018
5071,다사212364,0,2018
5072,다사259293,0,2018
5073,다사272312,0,2018
5074,다사219282,0,2018
5075,다사276317,0,2018
5076,다사268345,0,2018
5077,다사243357,0,2018
5078,다사260288,0,2018
5079,다사208356,0,2018
5080,다사246297,0,2018
5081,다사228322,0,2018
5082,다사276343,0,2018
5083,다사254336,0,2018
5084,다사218320,0,2018
5085,다사261305,0,2018
5086,다사276305,0,2018
5087,다사234310,0,2018
5088,다사258316,0,2018
5089,다사236319,0,2018
5090,다사242361,0,2018
5091,다사216364,0,2018
5092,다사230330,0,2018
5093,다사217342,0,2018
5094,다사281349,0,2018
5095,다사272302,0,2018
5096,다사245339,0,2018
5097,다사255360,0,2018
5098,다사259353,0,2018
5099,다사214336,0,2018
5100,다사272347,0,2018
5101,다사223316,0,2018
5102,다사227312,0,2018
5103,다사264296,0,2018
5104,다사223358,0,2018
5105,다사249355,0,2018
5106,다사266290,0,2018
5107,다사278347,0,2018
5108,다사278343,0,2018
5109,다사281366,0,2018
5110,다사239325,0,2018
5111,다사206359,0,2018
5112,다사275363,0,2018
5113,다사294378,0,2018
5114,다사291376,0,2018
5115,다사240302,0,2018
5116,다사262336,0,2018
5117,다사279356,0,2018
5118,다사263314,0,2018
5119,다사255305,0,2018
5120,다사264322,0,2018
5121,다사228354,0,2018
5122,다사217366,0,2018
5123,다사234358,0,2018
5124,다사259328,0,2018
5125,다사238356,0,2018
5126,다사256334,0,2018
5127,다사236321,0,2018
5128,다사246344,0,2018
5129,다사247349,0,2018
5130,다사255368,0,2018
5131,다사216279,0,2018
5132,다사249370,0,2018
5133,다사267309,0,2018
5134,다사271367,0,2018
5135,다사203279,0,2018
5136,다사276356,0,2018
5137,다사222315,0,2018
5138,다사250335,0,2018
5139,다사281318,0,2018
5140,다사235315,0,2018
5141,다사238339,0,2018
5142,다사266363,0,2018
5143,다사230308,0,2018
5144,다사254314,0,2018
5145,다사269370,0,2018
5146,다사258283,0,2018
5147,다사276308,0,2018
5148,다사219335,0,2018
5149,다사212342,0,2018
5150,다사253361,0,2018
5151,다사261326,0,2018
5152,다사215336,0,2018
5153,다사264294,0,2018
5154,다사255340,0,2018
5155,다사230310,0,2018
5156,다사218324,0,2018
5157,다사264315,0,2018
5158,다사232304,0,2018
5159,다사274349,0,2018
5160,다사270314,0,2018
5161,다사257347,0,2018
5162,다사261308,0,2018
5163,다사214354,0,2018
5164,다사264325,0,2018
5165,다사286355,0,2018
5166,다사242372,0,2018
5167,다사212357,0,2018
5168,다사272313,0,2018
5169,다사265292,0,2018
5170,다사278312,0,2018
5171,다사282373,0,2018
5172,다사256357,0,2018
5173,다사250288,0,2018
5174,다사256315,0,2018
5175,다사271308,0,2018
5176,다사273315,0,2018
5177,다사259330,0,2018
5178,다사258299,0,2018
5179,다사214362,0,2018
5180,다사221285,0,2018
5181,다사248345,0,2018
5182,다사264310,0,2018
5183,다사267321,0,2018
5184,다사273340,0,2018
5185,다사219344,0,2018
5186,다사228324,0,2018
5187,다사262341,0,2018
5188,다사263334,0,2018
5189,다사257336,0,2018
5190,다사281374,0,2018
5191,다사208358,0,2018
5192,다사233317,0,2018
5193,다사235334,0,2018
5194,다사262356,0,2018
5195,다사220323,0,2018
5196,다사276341,0,2018
5197,다사253321,0,2018
5198,다사277318,0,2018
5199,다사190279,0,2018
5200,다사222348,0,2018
5201,다사232354,0,2018
5202,다사220284,0,2018
5203,다사292379,0,2018
5204,다사242327,0,2018
5205,다사227346,0,2018
5206,다사199286,0,2018
5207,다사231346,0,2018
5208,다사256341,0,2018
5209,다사220357,0,2018
5210,다사253315,0,2018
5211,다사227362,0,2018
5212,다사224338,0,2018
5213,다사210357,0,2018
5214,다사237365,0,2018
5215,다사260327,0,2018
5216,다사214287,0,2018
5217,다사266341,0,2018
5218,다사223327,0,2018
5219,다사242311,0,2018
5220,다사247331,0,2018
5221,다사263312,0,2018
5222,다사252349,0,2018
5223,다사218349,0,2018
5224,다사268302,0,2018
5225,다사250347,0,2018
5226,다사265310,0,2018
5227,다사253286,0,2018
5228,다사242307,0,2018
5229,다사263326,0,2018
5230,다사212334,0,2018
5231,다사273309,0,2018
5232,다사214351,0,2018
5233,다사277371,0,2018
5234,다사242298,0,2018
5235,다사237305,0,2018
5236,다사217367,0,2018
5237,다사278360,0,2018
5238,다사221357,0,2018
5239,다사261284,0,2018
5240,다사254373,0,2018
5241,다사223273,0,2018
5242,다사273347,0,2018
5243,다사278345,0,2018
5244,다사228338,0,2018
5245,다사278316,0,2018
5246,다사276362,0,2018
5247,다사198283,0,2018
5248,다사214332,0,2018
5249,다사278346,0,2018
5250,다사229366,0,2018
5251,다사211281,0,2018
5252,다사262316,0,2018
5253,다사243346,0,2018
5254,다사245343,0,2018
5255,다사206360,0,2018
5256,다사296373,0,2018
5257,다사260328,0,2018
5258,다사221325,0,2018
5259,다사259357,0,2018
5260,다사252290,0,2018
5261,다사282311,0,2018
5262,다사275368,0,2018
5263,다사234301,0,2018
5264,다사257330,0,2018
5265,다사233279,0,2018
5266,다사222319,0,2018
5267,다사221361,0,2018
5268,다사237304,0,2018
5269,다사265326,0,2018
5270,다사236276,0,2018
5271,다사224336,0,2018
5272,다사239301,0,2018
5273,다사258359,0,2018
5274,다사272372,0,2018
5275,다사262337,0,2018
5276,다사292373,0,2018
5277,다사223366,0,2018
5278,다사241316,0,2018
5279,다사221315,0,2018
5280,다사256359,0,2018
5281,다사265332,0,2018
5282,다사215360,0,2018
5283,다사216346,0,2018
5284,다사217350,0,2018
5285,다사236320,0,2018
5286,다사215285,0,2018
5287,다사271344,0,2018
5288,다사291370,0,2018
5289,다사221324,0,2018
5290,다사203285,0,2018
5291,다사239327,0,2018
5292,다사244295,0,2018
5293,다사267319,0,2018
5294,다사215347,0,2018
5295,다사251345,0,2018
5296,다사223346,0,2018
5297,다사260311,0,2018
5298,다사193279,0,2018
5299,다사248353,0,2018
5300,다사250315,0,2018
5301,다사273313,0,2018
5302,다사230339,0,2018
5303,다사237340,0,2018
5304,다사242279,0,2018
5305,다사227327,0,2018
5306,다사219345,0,2018
5307,다사262295,0,2018
5308,다사257315,0,2018
5309,다사240346,0,2018
5310,다사220340,0,2018
5311,다사252294,0,2018
5312,다사238338,0,2018
5313,다사265296,0,2018
5314,다사259340,0,2018
5315,다사251330,0,2018
5316,다사263358,0,2018
5317,다사247334,0,2018
5318,다사226356,0,2018
5319,다사251288,0,2018
5320,다사216317,0,2018
5321,다사216354,0,2018
5322,다사227275,0,2018
5323,다사249321,0,2018
5324,다사262374,0,2018
5325,다사251290,0,2018
5326,다사273349,0,2018
5327,다사209360,0,2018
5328,다사259284,0,2018
5329,다사250321,0,2018
5330,다사235366,0,2018
5331,다사255299,0,2018
5332,다사259360,0,2018
5333,다사273304,0,2018
5334,다사243344,0,2018
5335,다사232338,0,2018
5336,다사220362,0,2018
5337,다사196280,0,2018
5338,다사254296,0,2018
5339,다사296368,0,2018
5340,다사231328,0,2018
5341,다사233313,0,2018
5342,다사257334,0,2018
5343,다사199285,0,2018
5344,다사236353,0,2018
5345,다사215326,0,2018
5346,다사213339,0,2018
5347,다사242319,0,2018
5348,다사263320,0,2018
5349,다사213280,0,2018
5350,다사270299,0,2018
5351,다사271354,0,2018
5352,다사253320,0,2018
5353,다사244373,0,2018
5354,다사216341,0,2018
5355,다사219337,0,2018
5356,다사291379,0,2018
5357,다사250352,0,2018
5358,다사224353,0,2018
5359,다사224328,0,2018
5360,다사230277,0,2018
5361,다사266326,0,2018
5362,다사257289,0,2018
5363,다사253345,0,2018
5364,다사267371,0,2018
5365,다사197279,0,2018
5366,다사225349,0,2018
5367,다사257298,0,2018
5368,다사260338,0,2018
5369,다사217344,0,2018
5370,다사250334,0,2018
5371,다사294366,0,2018
5372,다사196283,0,2018
5373,다사226323,0,2018
5374,다사218346,0,2018
5375,다사242354,0,2018
5376,다사259283,0,2018
5377,다사257362,0,2018
5378,다사286367,0,2018
5379,다사260334,0,2018
5380,다사226367,0,2018
5381,다사258347,0,2018
5382,다사264305,0,2018
5383,다사230343,0,2018
5384,다사244309,0,2018
5385,다사244297,0,2018
5386,다사238364,0,2018
5387,다사274320,0,2018
5388,다사220345,0,2018
5389,다사260343,0,2018
5390,다사217329,0,2018
5391,다사204285,0,2018
5392,다사250376,0,2018
5393,다사260342,0,2018
5394,다사255303,0,2018
5395,다사249297,0,2018
5396,다사243326,0,2018
5397,다사238367,0,2018
5398,다사261355,0,2018
5399,다사220339,0,2018
5400,다사220353,0,2018
5401,다사226335,0,2018
5402,다사235355,0,2018
5403,다사243373,0,2018
5404,다사283316,0,2018
5405,다사195284,0,2018
5406,다사222362,0,2018
5407,다사245360,0,2018
5408,다사225334,0,2018
5409,다사249344,0,2018
5410,다사251298,0,2018
5411,다사244349,0,2018
5412,다사269297,0,2018
5413,다사231345,0,2018
5414,다사212287,0,2018
5415,다사243352,0,2018
5416,다사230345,0,2018
5417,다사229276,0,2018
5418,다사253354,10,2018
5419,다사225310,0,2018
5420,다사217338,0,2018
5421,다사283372,0,2018
5422,다사282316,0,2018
5423,다사246334,0,2018
5424,다사290375,0,2018
5425,다사274306,0,2018
5426,다사253370,0,2018
5427,다사224344,0,2018
5428,다사191279,0,2018
5429,다사252317,0,2018
5430,다사258284,0,2018
5431,다사261310,0,2018
5432,다사266310,0,2018
5433,다사263293,0,2018
5434,다사263291,0,2018
5435,다사234317,0,2018
5436,다사240325,0,2018
5437,다사258315,0,2018
5438,다사233344,0,2018
5439,다사254370,0,2018
5440,다사222276,0,2018
5441,다사277342,0,2018
5442,다사265291,0,2018
5443,다사241315,0,2018
5444,다사263370,0,2018
5445,다사221360,0,2018
5446,다사225274,0,2018
5447,다사232364,0,2018
5448,다사236322,0,2018
5449,다사253333,0,2018
5450,다사263373,0,2018
5451,다사256337,0,2018
5452,다사237366,0,2018
5453,다사213283,0,2018
5454,다사249295,0,2018
5455,다사210367,0,2018
5456,다사206283,0,2018
5457,다사250286,0,2018
5458,다사209358,0,2018
5459,다사222310,0,2018
5460,다사225335,0,2018
5461,다사234348,0,2018
5462,다사271322,0,2018
5463,다사264364,0,2018
5464,다사259342,0,2018
5465,다사258289,0,2018
5466,다사246350,0,2018
5467,다사287368,0,2018
5468,다사249326,0,2018
5469,다사272340,0,2018
5470,다사227307,0,2018
5471,다사223325,0,2018
5472,다사264313,0,2018
5473,다사224367,0,2018
5474,다사212335,0,2018
5475,다사275361,0,2018
5476,다사215352,0,2018
5477,다사290376,0,2018
5478,다사248301,0,2018
5479,다사276314,0,2018
5480,다사223353,0,2018
5481,다사246304,0,2018
5482,다사252293,0,2018
5483,다사283361,0,2018
5484,다사215333,0,2018
5485,다사218318,0,2018
5486,다사253314,0,2018
5487,다사253302,0,2018
5488,다사257317,0,2018
5489,다사232278,0,2018
5490,다사224320,0,2018
5491,다사271338,0,2018
5492,다사292374,0,2018
5493,다사263319,0,2018
5494,다사266293,0,2018
5495,다사228344,0,2018
5496,다사231276,0,2018
5497,다사230335,0,2018
5498,다사255373,0,2018
5499,다사264295,0,2018
5500,다사212365,0,2018
5501,다사248291,0,2018
5502,다사211363,0,2018
5503,다사226313,0,2018
5504,다사258356,0,2018
5505,다사259290,0,2018
5506,다사245282,0,2018
5507,다사214363,0,2018
5508,다사255351,0,2018
5509,다사274368,0,2018
5510,다사219350,0,2018
5511,다사237362,0,2018
5512,다사229308,0,2018
5513,다사227335,0,2018
5514,다사230342,0,2018
5515,다사219356,0,2018
5516,다사273356,0,2018
5517,다사192282,0,2018
5518,다사252319,0,2018
5519,다사236357,0,2018
5520,다사262291,0,2018
5521,다사259291,0,2018
5522,다사276312,0,2018
5523,다사228367,0,2018
5524,다사224318,0,2018
5525,다사234328,0,2018
5526,다사243332,0,2018
5527,다사251350,0,2018
5528,다사249300,0,2018
5529,다사259294,0,2018
5530,다사261293,0,2018
5531,다사282365,0,2018
5532,다사232321,0,2018
5533,다사237278,0,2018
5534,다사253294,0,2018
5535,다사261359,0,2018
5536,다사208360,0,2018
5537,다사215322,0,2018
5538,다사219362,0,2018
5539,다사230353,0,2018
5540,다사275340,0,2018
5541,다사209285,0,2018
5542,다사240321,0,2018
