,end_nm,base_date,price_per_area,exclusive_area,floor,right_type
7478,송도동,2020,802.308,107.44,6,분
7479,송도동,2020,829.223,107.45,20,분
7480,송도동,2020,811.112,107.45,8,분
7481,송도동,2020,768.271,84.97,34,분
7482,송도동,2020,755.511,84.83,26,분
7483,송도동,2020,821.675,107.45,23,분
7484,송도동,2020,779.704,114.26,9,분
7485,송도동,2020,755.561,84.97,34,분
7486,송도동,2020,713.48,70.92,2,분
7487,송도동,2020,723.785,84.97,5,분
7488,송도동,2020,748.847,84.53,37,분
7489,송도동,2020,793.804,114.26,16,분
7490,송도동,2020,707.441,84.53,4,분
7491,송도동,2020,811.438,107.45,20,분
7492,송도동,2020,753.46,84.53,36,분
7493,송도동,2020,757.601,84.53,30,분
7494,송도동,2020,827.061,114.26,26,분
7495,송도동,2020,750.515,84.53,20,분
7496,송도동,2020,781.759,107.45,2,분
7497,송도동,2020,756.808,84.83,26,분
7498,송도동,2020,798.18,114.26,15,분
7499,송도동,2020,750.266,84.53,21,분
7500,송도동,2020,754.266,84.97,28,분
7501,송도동,2020,813.477,107.44,16,분
7502,송도동,2020,759.767,84.83,31,분
7503,송도동,2020,813.402,107.45,14,분
7504,송도동,2020,836.746,107.44,28,분
7505,송도동,2020,718.289,84.53,6,분
7506,송도동,2020,760.828,84.83,32,분
7507,송도동,2020,815.5,114.26,21,분
7508,송도동,2020,833.876,107.45,29,분
7509,송도동,2020,755.511,84.83,23,분
7510,송도동,2020,747.495,84.83,12,분
7511,송도동,2020,703.76,84.83,2,분
7512,송도동,2020,744.883,84.53,31,분
7513,송도동,2020,824.57,107.45,26,분
7514,송도동,2020,762.126,70.92,15,분
7515,송도동,2020,730.846,84.97,19,분
7516,송도동,2020,756.808,84.83,36,분
7517,송도동,2020,722.82,84.53,7,분
7518,송도동,2020,794.788,107.45,4,분
7519,송도동,2020,819.916,107.45,32,분
7520,송도동,2020,866.202,144.92,13,분
7521,송도동,2020,870.135,144.92,14,분
7522,송도동,2020,1188.87,195.5,16,분
7523,송도동,2020,812.268,107.6,13,분
7524,송도동,2020,869.445,144.92,8,분
7525,송도동,2020,758.364,107.6,2,분
7526,송도동,2020,889.85,144.92,11,분
7527,송도동,2020,805.762,107.6,10,분
7528,송도동,2020,800.186,107.6,8,분
7529,송도동,2020,883.936,144.92,10,분
7530,송도동,2020,886.144,144.92,11,분
7531,송도동,2020,865.305,144.92,5,분
7532,송도동,2020,734.445,121.18,4,분
7533,송도동,2020,890.146,144.92,10,분
7534,송도동,2020,872.412,144.92,7,분
7535,송도동,2020,803.903,107.6,12,분
7536,송도동,2020,884.605,144.92,14,분
7537,송도동,2020,790.892,107.6,9,분
7538,송도동,2020,778.801,107.6,10,분
7539,송도동,2020,1176.471,195.5,16,분
7540,송도동,2020,849.34,107.6,16,분
7541,송도동,2020,766.628,121.18,14,분
7542,송도동,2020,620.468,84.8714,29,분
7543,송도동,2020,633.762,84.7005,29,분
7544,송도동,2020,626.466,101.9864,20,분
7545,송도동,2020,629.128,84.8714,22,분
7546,송도동,2020,621.941,84.8714,30,분
7547,송도동,2020,620.468,84.8714,27,분
7548,송도동,2020,623.473,84.8714,10,분
7549,송도동,2020,627.561,84.8714,20,분
7550,송도동,2020,618.414,84.7005,22,분
7551,송도동,2020,587.662,84.9128,19,분
7552,송도동,2020,629.875,75.9833,28,분
7553,송도동,2020,717.842,84.9128,27,분
7554,송도동,2020,655.321,84.847,45,분
7555,송도동,2020,683.834,75.9833,13,분
7556,송도동,2020,616.279,84.9128,29,분
7557,송도동,2020,707.98,84.847,26,분
7558,송도동,2020,693.201,84.795,18,분
7559,송도동,2020,634.236,84.795,20,분
7560,송도동,2020,643.036,84.9128,15,분
7561,송도동,2020,734.819,84.795,23,분
7562,송도동,2020,680.345,84.9128,43,분
7563,송도동,2020,656.041,84.795,42,분
7564,송도동,2020,640.486,84.795,31,분
7565,송도동,2020,639.307,84.795,31,분
7566,송도동,2020,590.129,84.795,4,분
7567,송도동,2020,657.513,75.9833,20,분
7568,송도동,2020,731.552,84.847,27,분
7569,송도동,2020,745.445,84.795,23,분
7570,송도동,2020,674.65,84.847,20,분
7571,송도동,2020,687.682,84.795,9,분
7572,송도동,2020,738.27,84.847,11,분
7573,송도동,2020,585.053,84.847,13,분
7574,송도동,2020,733.652,84.795,32,분
7575,송도동,2020,792.617,84.795,32,분
7576,송도동,2020,714.736,84.795,22,분
7577,송도동,2020,628.139,84.9128,25,분
7578,송도동,2020,609.694,84.795,21,분
7579,송도동,2020,803.102,99.92,24,분
7580,송도동,2020,811.216,84.97,21,분
7581,송도동,2020,792.515,84.97,18,분
7582,송도동,2020,792.28,84.97,15,분
7583,송도동,2020,828.573,99.92,36,분
7584,송도동,2020,622.389,95.8548,6,분
7585,송도동,2020,655.765,84.9999,11,분
7586,송도동,2020,661.521,95.8548,21,분
7587,송도동,2020,671.883,84.9999,8,분
7588,송도동,2020,719.06,84.9999,42,분
7589,송도동,2020,644.001,84.9999,24,분
7590,송도동,2020,702.886,95.8548,43,분
7591,송도동,2020,626.354,84.9999,16,분
7592,송도동,2020,591.06,84.9999,1,분
7593,송도동,2020,642.518,84.9999,10,분
7594,송도동,2020,693.66,84.7966,29,분
7595,송도동,2020,623.53,84.9999,2,분
7596,송도동,2020,721.963,84.7966,24,분
7597,송도동,2020,633.811,84.7966,21,분
7598,송도동,2020,695.53,84.9999,46,분
7599,송도동,2020,666.701,84.7966,7,분
7600,송도동,2020,596.942,84.9999,1,분
7601,송도동,2020,721.833,84.7966,43,분
7602,송도동,2020,644.614,84.8166,18,분
7603,송도동,2020,649.883,84.9999,22,분
7604,송도동,2020,715.46,84.9999,19,분
7605,송도동,2020,721.262,84.8166,35,분
7606,송도동,2020,624.121,95.8548,7,분
7607,송도동,2020,698.118,84.9999,10,분
7608,송도동,2020,668.354,84.9999,8,분
7609,송도동,2020,696.942,84.9999,11,분
7610,송도동,2020,674.295,84.9999,22,분
7611,송도동,2020,694.766,84.9999,9,분
7612,송도동,2020,676.342,84.9999,12,분
7613,송도동,2020,810.588,84.7854,25,분
7614,송도동,2020,601.424,84.4546,2,분
7615,송도동,2020,692.1,84.4546,11,분
7616,송도동,2020,690.53,84.202,17,분
7617,송도동,2020,651.522,84.4546,8,분
7618,송도동,2020,792.856,84.9738,13,분
7619,송도동,2020,718.568,84.795,9,분
7620,송도동,2020,926.392,119.28,21,분
7621,송도동,2020,933.836,119.28,29,분
7622,송도동,2020,813.757,102.49,10,분
7623,송도동,2020,813.757,102.49,10,분
7624,송도동,2020,1135.707,198.59,39,분
7625,송도동,2020,888.665,119.28,14,분
7626,송도동,2020,785.442,102.49,8,분
7627,송도동,2020,874.154,110.85,34,분
7628,송도동,2020,765.771,80.05,10,분
7629,송도동,2020,938.967,119.28,28,분
7630,송도동,2020,934.272,119.28,25,분
7631,송도동,2020,926.392,119.28,29,분
7632,송도동,2020,782.011,80.05,29,분
7633,송도동,2020,809.933,102.49,8,분
7634,송도동,2020,951.149,119.28,25,분
7635,송도동,2020,809.933,102.49,8,분
7636,송도동,2020,939.284,119.77,36,분
7637,송도동,2020,947.351,119.28,34,분
7638,송도동,2020,824.471,102.49,31,분
7639,송도동,2020,768.27,80.05,16,분
7640,송도동,2020,893.379,119.77,13,분
7641,송도동,2020,889.204,119.77,13,분
7642,송도동,2020,912.039,119.28,23,분
7643,송도동,2020,918.26,119.77,21,분
7644,송도동,2020,892.197,110.85,35,분
7645,송도동,2020,945.573,119.28,32,분
7646,송도동,2020,824.57,107.45,23,분
7647,송도동,2020,754.762,84.53,20,분
7648,송도동,2020,823.702,84.97,17,분
7649,송도동,2020,820.051,114.26,20,분
7650,송도동,2020,741.438,84.97,5,분
7651,송도동,2020,805.181,114.26,24,분
7652,송도동,2020,695.729,84.53,2,분
7653,송도동,2020,829.223,107.45,20,분
7654,송도동,2020,754.762,84.53,27,분
7655,송도동,2020,755.561,84.97,27,분
7656,송도동,2020,756.43,84.53,26,분
7657,송도동,2020,812.369,107.45,14,분
7658,송도동,2020,742.932,84.53,33,분
7659,송도동,2020,808.463,114.26,22,분
7660,송도동,2020,745.019,84.83,33,분
7661,송도동,2020,758.032,84.97,32,분
7662,송도동,2020,805.181,114.26,31,분
7663,송도동,2020,833.954,107.44,33,분
7664,송도동,2020,743.792,84.97,23,분
7665,송도동,2020,816.38,107.45,25,분
7666,송도동,2020,761.445,84.97,36,분
7667,송도동,2020,742.662,84.83,8,분
7668,송도동,2020,805.194,107.44,14,분
7669,송도동,2020,823.639,107.45,30,분
7670,송도동,2020,757.915,84.97,26,분
7671,송도동,2020,755.076,70.92,9,분
7672,송도동,2020,723.765,84.83,10,분
7673,송도동,2020,739.202,84.97,9,분
7674,송도동,2020,740.261,84.97,12,분
7675,송도동,2020,833.876,107.45,26,분
7676,송도동,2020,816.194,107.45,9,분
7677,송도동,2020,744.501,70.92,5,분
7678,송도동,2020,818.131,107.44,17,분
7679,송도동,2020,749.735,84.83,17,분
7680,송도동,2020,831.084,107.45,35,분
7681,송도동,2020,830.231,107.44,22,분
7682,송도동,2020,749.676,84.97,29,분
7683,송도동,2020,744.501,70.92,4,분
7684,송도동,2020,757.456,84.83,35,분
7685,송도동,2020,762.702,84.83,28,분
7686,송도동,2020,748.847,84.53,26,분
7687,송도동,2020,735.833,84.53,12,분
7688,송도동,2020,730.874,84.83,5,분
7689,송도동,2020,730.874,84.83,5,분
7690,송도동,2020,740.447,84.53,19,분
7691,송도동,2020,762.857,84.97,30,분
7692,송도동,2020,755.076,70.92,6,분
7693,송도동,2020,740.447,84.53,17,분
7694,송도동,2020,728.492,84.97,4,분
7695,송도동,2020,780.457,70.92,27,분
7696,송도동,2020,754.45,84.83,21,분
7697,송도동,2020,806.887,107.45,5,분
7698,송도동,2020,828.369,107.44,24,분
7699,송도동,2020,734.532,84.53,19,분
7700,송도동,2020,740.67,84.83,14,분
7701,송도동,2020,729.669,84.97,9,분
7702,송도동,2020,783.277,70.92,28,분
7703,송도동,2020,806.887,107.45,5,분
7704,송도동,2020,799.93,114.26,15,분
7705,송도동,2020,748.847,84.53,20,분
7706,송도동,2020,756.808,84.83,27,분
7707,송도동,2020,833.954,107.44,30,분
7708,송도동,2020,741.748,84.53,10,분
7709,송도동,2020,776.932,70.92,23,분
7710,송도동,2020,812.547,107.44,15,분
7711,송도동,2020,813.477,107.44,10,분
7712,송도동,2020,767.548,114.26,18,분
7713,송도동,2020,820.9,114.26,19,분
7714,송도동,2020,741.748,84.53,15,분
7715,송도동,2020,748.847,84.53,23,분
7716,송도동,2020,843.71,84.97,3,분
7717,송도동,2020,763.172,114.26,2,분
7718,송도동,2020,747.664,84.53,16,분
7719,송도동,2020,729.669,84.97,6,분
7720,송도동,2020,765.651,70.92,14,분
7721,송도동,2020,756.808,84.83,34,분
7722,송도동,2020,748.499,84.97,16,분
7723,송도동,2020,758.601,70.92,12,분
7724,송도동,2020,722.82,84.53,5,분
7725,송도동,2020,741.556,84.97,6,분
7726,송도동,2020,784.687,70.92,27,분
7727,송도동,2020,784.687,70.92,27,분
7728,송도동,2020,755.561,84.97,24,분
7729,송도동,2020,805.085,114.26,17,분
7730,송도동,2020,800.186,107.6,9,분
7731,송도동,2020,882.259,144.92,13,분
7732,송도동,2020,779.147,121.18,16,분
7733,송도동,2020,822.454,107.6,14,분
7734,송도동,2020,883.936,144.92,12,분
7735,송도동,2020,790.892,107.6,8,분
7736,송도동,2020,826.106,107.6,18,분
7737,송도동,2020,881.086,144.92,9,분
7738,송도동,2020,786.245,107.6,7,분
7739,송도동,2020,885.226,144.92,14,분
7740,송도동,2020,918.438,144.92,15,분
7741,송도동,2020,817.844,107.6,17,분
7742,송도동,2020,910.847,144.92,11,분
7743,송도동,2020,812.268,107.6,11,분
7744,송도동,2020,892.127,144.92,12,분
7745,송도동,2020,769.145,121.18,11,분
7746,송도동,2020,809.48,107.6,11,분
7747,송도동,2020,779.048,121.18,13,분
7748,송도동,2020,784.098,121.18,9,분
7749,송도동,2020,782.53,121.18,18,분
7750,송도동,2020,569.3,84.7005,2,분
7751,송도동,2020,605.799,84.8714,9,분
7752,송도동,2020,724.834,84.847,47,분
7753,송도동,2020,689.476,84.847,46,분
7754,송도동,2020,590.129,84.795,4,분
7755,송도동,2020,660.145,75.9833,6,분
7756,송도동,2020,668.188,84.795,3,분
7757,송도동,2020,711.563,84.795,25,분
7758,송도동,2020,705.623,84.847,29,분
7759,송도동,2020,668.094,84.795,17,분
7760,송도동,2020,662.939,84.9128,34,분
7761,송도동,2020,671.277,84.9128,31,분
7762,송도동,2020,710.156,75.9833,16,분
7763,송도동,2020,691.48,84.847,31,분
7764,송도동,2020,654.166,84.795,3,분
7765,송도동,2020,764.705,84.97,22,분
7766,송도동,2020,761.762,99.98,7,분
7767,송도동,2020,509.91,59.9322,11,분
7768,송도동,2020,675.31,84.4546,24,분
7769,송도동,2020,781.495,95.8548,30,분
7770,송도동,2020,619.648,84.9999,6,분
7771,송도동,2020,599.344,95.8548,4,분
7772,송도동,2020,660.236,84.9999,40,분
7773,송도동,2020,664.648,84.9999,43,분
7774,송도동,2020,666.118,84.9999,46,분
7775,송도동,2020,700.401,84.9999,13,분
7776,송도동,2020,687.54,95.8548,8,분
7777,송도동,2020,664.648,84.9999,46,분
7778,송도동,2020,661.648,84.9999,24,분
7779,송도동,2020,725.824,84.9999,43,분
7780,송도동,2020,643.989,84.9999,15,분
7781,송도동,2020,638.118,84.9999,14,분
7782,송도동,2020,633.013,84.8166,7,분
7783,송도동,2020,656.648,84.9999,11,분
7784,송도동,2020,618.412,84.9999,3,분
7785,송도동,2020,685.177,84.9999,13,분
7786,송도동,2020,616.118,84.9999,5,분
7787,송도동,2020,635.765,84.9999,20,분
7788,송도동,2020,682.824,84.9999,14,분
7789,송도동,2020,642.939,84.7966,19,분
7790,송도동,2020,644.824,84.9999,9,분
7791,송도동,2020,661.648,84.9999,23,분
7792,송도동,2020,653.413,84.9999,16,분
7793,송도동,2020,653.269,84.7966,13,분
7794,송도동,2020,638.118,84.9999,12,분
7795,송도동,2020,655.765,84.9999,12,분
7796,송도동,2020,611.935,84.7966,8,분
7797,송도동,2020,692.662,95.8548,16,분
7798,송도동,2020,692.662,95.8548,16,분
7799,송도동,2020,642.518,84.9999,14,분
7800,송도동,2020,620.765,84.9999,11,분
7801,송도동,2020,754.354,84.9999,49,분
7802,송도동,2020,697.824,84.9999,17,분
7803,송도동,2020,772.883,84.9999,40,분
7804,송도동,2020,700.471,84.9999,28,분
7805,송도동,2020,639.615,84.8166,15,분
7806,송도동,2020,720.166,84.9999,33,분
7807,송도동,2020,685.516,95.8548,46,분
7808,송도동,2020,685.516,95.8548,46,분
7809,송도동,2020,685.516,95.8548,46,분
7810,송도동,2020,648.354,84.9999,9,분
7811,송도동,2020,640.592,84.7966,18,분
7812,송도동,2020,650.463,95.8548,4,분
7813,송도동,2020,644.001,84.9999,10,분
7814,송도동,2020,695.53,84.9999,40,분
7815,송도동,2020,677.883,84.9999,31,분
7816,송도동,2020,673.612,84.7966,26,분
7817,송도동,2020,670.074,84.7966,16,분
7818,송도동,2020,660.001,84.8166,3,분
7819,송도동,2020,657.754,84.9999,13,분
7820,송도동,2020,675.53,84.9999,48,분
7821,송도동,2020,649.883,84.9999,28,분
7822,송도동,2020,622.902,84.7966,14,분
7823,송도동,2020,693.177,84.9999,41,분
7824,송도동,2020,700.441,84.7966,12,분
7825,송도동,2020,644.824,84.9999,9,분
7826,송도동,2020,696.942,84.9999,27,분
7827,송도동,2020,726.326,84.7966,41,분
7828,송도동,2020,653.488,95.8548,7,분
7829,송도동,2020,623.912,95.8548,22,분
7830,송도동,2020,698.566,84.8166,29,분
7831,송도동,2020,705.345,84.8166,22,분
7832,송도동,2020,680.177,84.9999,14,분
7833,송도동,2020,735.766,84.9999,16,분
7834,송도동,2020,623.912,95.8548,22,분
7835,송도동,2020,645.754,84.9999,12,분
7836,송도동,2020,623.728,84.7966,9,분
7837,송도동,2020,715.471,84.9999,26,분
7838,송도동,2020,649.883,84.9999,22,분
7839,송도동,2020,660.236,84.9999,35,분
7840,송도동,2020,691.883,84.9999,9,분
7841,송도동,2020,734.966,95.8548,30,분
7842,송도동,2020,650.026,84.7966,16,분
7843,송도동,2020,691.883,84.9999,9,분
7844,송도동,2020,639.648,84.9999,5,분
7845,송도동,2020,649.883,84.9999,16,분
7846,송도동,2020,625.79,95.8548,21,분
7847,송도동,2020,656.748,84.7966,45,분
7848,송도동,2020,688.118,84.9999,4,분
7849,송도동,2020,682.386,95.8548,14,분
7850,송도동,2020,724.001,84.9999,17,분
7851,송도동,2020,639.001,84.9999,23,분
7852,송도동,2020,701.915,84.7966,22,분
7853,송도동,2020,752.625,84.7966,26,분
7854,송도동,2020,696.942,84.9999,21,분
7855,송도동,2020,660.236,84.9999,44,분
7856,송도동,2020,730.949,84.4546,7,분
7857,송도동,2020,781.444,74.9894,21,분
7858,송도동,2020,757.345,84.202,11,분
7859,송도동,2020,711.572,84.2262,23,분
7860,송도동,2020,656.921,84.4546,9,분
7861,송도동,2020,690.53,84.202,17,분
7862,송도동,2020,720.678,84.2262,8,분
7863,송도동,2020,711.717,84.202,15,분
7864,송도동,2020,704.272,84.4546,2,분
7865,송도동,2020,710.741,84.2262,24,분
7866,송도동,2020,779.556,84.2262,21,분
7867,송도동,2020,662.675,84.9738,3,분
7868,송도동,2020,662.675,84.9738,3,분
7869,송도동,2020,684.391,84.4546,4,분
7870,송도동,2020,678.045,84.9766,2,분
7871,송도동,2020,699.048,124.9886,3,분
7872,송도동,2020,741.254,84.2262,23,분
7873,송도동,2020,690.951,74.9894,12,분
7874,송도동,2020,726.615,84.2262,7,분
7875,송도동,2020,756.131,84.2262,11,분
7876,송도동,2020,616.319,84.4546,15,분
7877,송도동,2020,722.093,84.9738,5,분
7878,송도동,2020,653.348,84.2262,4,분
7879,송도동,2020,846.189,84.916,13,분
7880,송도동,2020,776.882,74.8994,4,분
7881,송도동,2020,681.081,84.9738,2,분
7882,송도동,2020,679.124,84.2262,6,분
7883,송도동,2020,648.005,84.4546,12,분
7884,송도동,2020,606.397,84.4546,29,분
7885,송도동,2020,696.767,84.2262,14,분
7886,송도동,2020,733.021,84.4546,10,분
7887,송도동,2020,696.767,84.2262,14,분
7888,송도동,2020,667.982,84.7583,2,분
7889,송도동,2020,691.516,84.202,6,분
7890,송도동,2020,614.742,84.9738,2,분
7891,송도동,2020,658.723,84.9766,5,분
7892,송도동,2020,686.99,74.9894,5,분
7893,송도동,2020,667.523,84.9738,4,분
7894,송도동,2020,766.201,74.8994,6,분
7895,송도동,2020,700.993,84.202,2,분
7896,송도동,2020,757.627,74.9894,15,분
7897,송도동,2020,695.298,74.9894,26,분
7898,송도동,2020,652.432,84.7583,11,분
7899,송도동,2020,680.259,84.4546,11,분
7900,송도동,2020,608.625,84.847,20,분
7901,송도동,2020,621.943,84.847,7,분
7902,송도동,2020,863.514,119.28,6,분
7903,송도동,2020,797.002,80.05,36,분
7904,송도동,2020,885.238,119.77,9,분
7905,송도동,2020,714.204,80.05,4,분
7906,송도동,2020,860.027,110.85,8,분
7907,송도동,2020,826.858,80.05,35,분
7908,송도동,2020,893.379,119.77,9,분
7909,송도동,2020,972.597,119.77,35,분
7910,송도동,2020,753.279,80.05,12,분
7911,송도동,2020,893.379,119.77,11,분
7912,송도동,2020,831.398,102.49,35,분
7913,송도동,2020,935.126,119.77,24,분
7914,송도동,2020,870.892,119.28,14,분
7915,송도동,2020,967.262,119.28,20,분
7916,송도동,2020,884.078,110.85,24,분
7917,송도동,2020,776.015,80.05,17,분
7918,송도동,2020,1073.933,119.77,19,분
7919,송도동,2020,775.765,80.05,22,분
7920,송도동,2020,757.915,84.97,20,분
7921,송도동,2020,732.052,84.83,11,분
7922,송도동,2020,715.547,84.97,3,분
7923,송도동,2020,751.336,84.97,26,분
7924,송도동,2020,754.266,84.97,26,분
7925,송도동,2020,830.051,107.45,34,분
7926,송도동,2020,779.752,70.92,29,분
7927,송도동,2020,746.481,84.53,23,분
7928,송도동,2020,728.516,84.83,6,분
7929,송도동,2020,728.516,84.83,6,분
7930,송도동,2020,779.099,84.97,31,분
7931,송도동,2020,824.56,107.45,15,분
7932,송도동,2020,832.611,107.45,36,분
7933,송도동,2020,729.918,84.53,12,분
7934,송도동,2020,798.18,114.26,10,분
7935,송도동,2020,760.677,84.53,30,분
7936,송도동,2020,768.596,84.83,23,분
7937,송도동,2020,762.345,84.53,28,분
7938,송도동,2020,832.611,107.45,34,분
7939,송도동,2020,754.384,84.97,18,분
7940,송도동,2020,823.537,107.45,11,분
7941,송도동,2020,761.445,84.97,24,분
7942,송도동,2020,755.561,84.97,27,분
7943,송도동,2020,761.445,84.97,25,분
7944,송도동,2020,749.735,84.83,16,분
7945,송도동,2020,788.347,107.44,3,분
7946,송도동,2020,695.611,84.53,2,분
7947,송도동,2020,788.274,107.45,7,분
7948,송도동,2020,765.651,70.92,24,분
7949,송도동,2020,772.702,70.92,17,분
7950,송도동,2020,788.274,107.45,3,분
7951,송도동,2020,802.636,84.97,29,분
7952,송도동,2020,729.669,84.97,7,분
7953,송도동,2020,829.3,107.44,25,분
7954,송도동,2020,799.442,107.45,11,분
7955,송도동,2020,741.438,84.97,9,분
7956,송도동,2020,758.601,70.92,19,분
7957,송도동,2020,829.223,107.45,27,분
7958,송도동,2020,758.601,70.92,19,분
7959,송도동,2020,735.833,84.53,11,분
7960,송도동,2020,813.477,107.44,12,분
7961,송도동,2020,762.702,84.83,33,분
7962,송도동,2020,741.438,84.97,8,분
7963,송도동,2020,747.782,84.53,15,분
7964,송도동,2020,755.561,84.97,25,분
7965,송도동,2020,768.596,84.83,26,분
7966,송도동,2020,784.687,70.92,20,분
7967,송도동,2020,766.12,84.83,17,분
7968,송도동,2020,758.209,84.97,20,분
7969,송도동,2020,791.139,107.44,2,분
7970,송도동,2020,756.808,84.83,25,분
7971,송도동,2020,769.177,70.92,26,분
7972,송도동,2020,749.735,84.83,12,분
7973,송도동,2020,797.58,107.45,4,분
7974,송도동,2020,766.592,84.53,27,분
7975,송도동,2020,833.876,107.45,21,분
7976,송도동,2020,783.301,114.26,9,분
7977,송도동,2020,742.662,84.83,6,분
7978,송도동,2020,742.662,84.83,6,분
7979,송도동,2020,748.499,84.97,12,분
7980,송도동,2020,734.65,84.53,5,분
7981,송도동,2020,806.932,114.26,12,분
7982,송도동,2020,758.601,70.92,16,분
7983,송도동,2020,827.439,107.44,18,분
7984,송도동,2020,822.785,107.44,16,분
7985,송도동,2020,887.386,144.92,15,분
7986,송도동,2020,788.331,121.18,16,분
7987,송도동,2020,823.755,107.6,10,분
7988,송도동,2020,797.398,107.6,8,분
7989,송도동,2020,775.093,107.6,3,분
7990,송도동,2020,841.599,107.6,19,분
7991,송도동,2020,785.316,107.6,4,분
7992,송도동,2020,886.213,144.92,7,분
7993,송도동,2020,809.48,107.6,5,분
7994,송도동,2020,803.955,114.9815,22,분
7995,송도동,2020,822.828,114.9815,46,분
7996,송도동,2020,772.907,114.9815,33,분
7997,송도동,2020,786.87,114.9873,34,분
7998,송도동,2020,732.553,114.9815,2,분
7999,송도동,2020,789.17,114.9815,18,분
8000,송도동,2020,860.901,84.9691,29,분
8001,송도동,2020,772.52,114.9873,9,분
8002,송도동,2020,539.726,84.9691,24,분
8003,송도동,2020,740.082,114.9873,4,분
8004,송도동,2020,818.74,114.9815,42,분
8005,송도동,2020,864.432,84.9691,40,분
8006,송도동,2020,808.478,114.9815,28,분
8007,송도동,2020,792.91,114.9815,10,분
8008,송도동,2020,802.215,84.9523,22,분
8009,송도동,2020,808.698,114.9873,31,분
8010,송도동,2020,721.732,114.9873,5,분
8011,송도동,2020,789.17,114.9815,11,분
8012,송도동,2020,821.35,114.9815,38,분
8013,송도동,2020,792.04,114.9815,41,분
8014,송도동,2020,805.587,84.9691,4,분
8015,송도동,2020,744.343,114.9873,17,분
8016,송도동,2020,781.952,114.9815,17,분
8017,송도동,2020,788.609,114.9873,24,분
8018,송도동,2020,781.825,114.9873,18,분
8019,송도동,2020,783.691,114.9815,31,분
8020,송도동,2020,747.425,114.9815,3,분
8021,송도동,2020,800.477,114.9815,8,분
8022,송도동,2020,821.35,114.9815,35,분
8023,송도동,2020,839.648,84.9523,42,분
8024,송도동,2020,883.615,84.9691,20,분
8025,송도동,2020,855.017,84.9691,37,분
8026,송도동,2020,802.697,114.9873,43,분
8027,송도동,2020,844.425,84.9691,20,분
8028,송도동,2020,780.956,114.9873,32,분
8029,송도동,2020,818.914,114.9815,43,분
8030,송도동,2020,854.546,84.9691,31,분
8031,송도동,2020,812.652,114.9815,31,분
8032,송도동,2020,798.958,114.9873,27,분
8033,송도동,2020,782.695,114.9873,16,분
8034,송도동,2020,757.861,114.9815,9,분
8035,송도동,2020,812.652,114.9815,33,분
8036,송도동,2020,881.554,84.9523,26,분
8037,송도동,2020,808.304,114.9815,31,분
8038,송도동,2020,817.871,114.9815,35,분
8039,송도동,2020,808.304,114.9815,22,분
8040,송도동,2020,807.434,114.9815,40,분
8041,송도동,2020,802.216,114.9815,15,분
8042,송도동,2020,828.419,84.9691,13,분
8043,송도동,2020,812.652,114.9815,36,분
8044,송도동,2020,870.316,84.9691,41,분
8045,송도동,2020,812.652,114.9815,36,분
8046,송도동,2020,818.533,84.9691,6,분
8047,송도동,2020,802.216,114.9815,12,분
8048,송도동,2020,856.194,84.9691,17,분
8049,송도동,2020,851.486,84.9691,22,분
8050,송도동,2020,791.693,114.9815,21,분
8051,송도동,2020,811.696,114.9815,36,분
8052,송도동,2020,787.913,114.9873,30,분
8053,송도동,2020,814.131,114.9815,40,분
8054,송도동,2020,820.567,114.9815,43,분
8055,송도동,2020,815.609,114.9815,32,분
8056,송도동,2020,805.695,114.9815,24,분
8057,송도동,2020,888.616,84.9523,44,분
8058,송도동,2020,810.652,114.9815,26,분
8059,송도동,2020,771.776,114.9815,7,분
8060,송도동,2020,772.172,114.9873,7,분
8061,송도동,2020,818.74,114.9815,44,분
8062,송도동,2020,797.867,114.9815,16,분
8063,송도동,2020,798.563,114.9815,7,분
8064,송도동,2020,812.826,114.9815,36,분
8065,송도동,2020,772.994,114.9815,6,분
8066,송도동,2020,743.946,114.9815,4,분
8067,송도동,2020,773.129,114.9873,12,분
8068,송도동,2020,798.65,114.9815,31,분
8069,송도동,2020,793.519,114.9815,18,분
8070,송도동,2020,864.432,84.9691,43,분
8071,송도동,2020,783.082,114.9815,8,분
8072,송도동,2020,812.264,114.9873,41,분
8073,송도동,2020,797.867,114.9815,16,분
8074,송도동,2020,818.74,114.9815,41,분
8075,송도동,2020,896.856,84.9523,47,분
8076,송도동,2020,857.371,84.9691,27,분
8077,송도동,2020,812.826,114.9815,21,분
8078,송도동,2020,797.74,114.9873,36,분
8079,송도동,2020,620.881,84.8714,27,분
8080,송도동,2020,659.645,84.8714,41,분
8081,송도동,2020,638.142,84.8714,43,분
8082,송도동,2020,625.734,84.7005,6,분
8083,송도동,2020,644.033,84.8714,24,분
8084,송도동,2020,610.041,84.8714,5,분
8085,송도동,2020,764.115,75.9833,37,분
8086,송도동,2020,699.627,75.9833,7,분
8087,송도동,2020,702.26,75.9833,28,분
8088,송도동,2020,759.641,75.9833,36,분
8089,송도동,2020,679.391,84.9128,23,분
8090,송도동,2020,735.162,75.9833,26,분
8091,송도동,2020,780.824,84.795,40,분
8092,송도동,2020,650.09,84.9128,21,분
8093,송도동,2020,774.275,75.9833,39,분
8094,송도동,2020,639.833,84.9128,24,분
8095,송도동,2020,646.029,84.795,12,분
8096,송도동,2020,634.698,84.9128,34,분
8097,송도동,2020,698.272,84.795,31,분
8098,송도동,2020,570.777,84.795,10,분
