,end_nm,base_date,exclusive_area,price_per_area,cnstr_year,floor,bld_type
24790,연수동,2021,26.82,503.356,1992,12,아파트
24791,연수동,2021,26.82,518.27,1992,3,아파트
24792,연수동,2021,26.82,518.27,1992,15,아파트
24793,연수동,2021,26.82,548.098,1992,5,아파트
24794,연수동,2021,26.82,518.27,1992,5,아파트
24795,연수동,2021,26.82,495.899,1992,3,아파트
24796,연수동,2021,26.82,551.827,1992,3,아파트
24797,연수동,2021,26.82,521.999,1992,15,아파트
24798,연수동,2021,26.82,538.777,1992,12,아파트
24799,연수동,2021,26.82,533.184,1992,15,아파트
24800,연수동,2021,26.82,566.741,1992,4,아파트
24801,연수동,2021,26.82,563.013,1992,4,아파트
24802,연수동,2021,44.22,474.898,1992,5,아파트
24803,연수동,2021,26.82,566.741,1992,4,아파트
24804,연수동,2021,26.82,503.356,1992,13,아파트
24805,연수동,2021,26.82,557.42,1992,12,아파트
24806,연수동,2021,26.82,466.07,1992,1,아파트
24807,연수동,2021,26.82,555.556,1992,4,아파트
24808,연수동,2021,26.82,566.741,1992,7,아파트
24809,연수동,2021,26.82,514.541,1992,5,아파트
24810,연수동,2021,26.82,521.999,1992,11,아파트
24811,연수동,2021,26.82,484.713,1992,15,아파트
24812,연수동,2021,26.82,566.741,1992,11,아파트
24813,연수동,2021,26.82,559.284,1992,10,아파트
24814,연수동,2021,26.82,510.813,1992,3,아파트
24815,연수동,2021,50.67,526.939,1992,6,아파트
24816,연수동,2021,26.82,529.456,1992,4,아파트
24817,연수동,2021,26.82,589.113,1992,7,아파트
24818,연수동,2021,26.82,521.999,1992,2,아파트
24819,연수동,2021,26.82,589.113,1992,7,아파트
24820,연수동,2021,26.82,596.57,1992,5,아파트
24821,연수동,2021,26.82,592.841,1992,3,아파트
24822,연수동,2021,26.82,447.427,1992,4,아파트
24823,연수동,2021,26.82,633.855,1992,5,아파트
24824,연수동,2021,26.82,596.57,1992,10,아파트
24825,연수동,2021,26.82,659.955,1992,11,아파트
24826,연수동,2021,26.82,708.427,1992,5,아파트
24827,연수동,2021,26.82,689.784,1992,7,아파트
24828,연수동,2021,26.82,671.141,1992,15,아파트
24829,연수동,2021,44.22,587.969,1992,2,아파트
24830,연수동,2021,26.82,652.498,1992,1,아파트
24831,연수동,2021,26.82,708.427,1992,6,아파트
24832,연수동,2021,26.82,589.113,1992,7,아파트
24833,연수동,2021,26.82,764.355,1992,15,아파트
24834,연수동,2021,26.82,738.255,1992,13,아파트
24835,연수동,2021,50.67,700.612,1992,7,아파트
24836,연수동,2021,26.82,745.712,1992,7,아파트
24837,연수동,2021,26.82,727.069,1992,6,아파트
24838,연수동,2021,26.82,745.712,1992,11,아파트
24839,연수동,2021,26.82,723.341,1992,2,아파트
24840,연수동,2021,26.82,730.798,1992,9,아파트
24841,연수동,2021,26.82,745.712,1992,14,아파트
24842,연수동,2021,50.67,651.273,1992,10,아파트
24843,연수동,2021,26.82,708.427,1992,12,아파트
24844,연수동,2021,26.82,708.427,1992,3,아파트
24845,연수동,2021,41.3,387.409,1992,6,아파트
24846,연수동,2021,41.3,382.567,1992,8,아파트
24847,연수동,2021,41.3,387.409,1992,5,아파트
24848,연수동,2021,41.3,399.516,1992,8,아파트
24849,연수동,2021,49.94,340.408,1992,1,아파트
24850,연수동,2021,41.3,387.409,1992,8,아파트
24851,연수동,2021,41.3,338.983,1992,1,아파트
24852,연수동,2021,49.94,360.433,1992,8,아파트
24853,연수동,2021,41.3,404.358,1992,10,아파트
24854,연수동,2021,41.3,411.622,1992,4,아파트
24855,연수동,2021,49.94,350.421,1992,1,아파트
24856,연수동,2021,49.94,340.408,1992,2,아파트
24857,연수동,2021,49.94,336.404,1992,1,아파트
24858,연수동,2021,49.94,390.469,1992,14,아파트
24859,연수동,2021,41.3,387.409,1992,3,아파트
24860,연수동,2021,41.3,399.516,1992,6,아파트
24861,연수동,2021,49.94,340.408,1992,6,아파트
24862,연수동,2021,41.3,358.354,1992,1,아파트
24863,연수동,2021,41.3,397.094,1992,4,아파트
24864,연수동,2021,49.94,380.457,1992,11,아파트
24865,연수동,2021,49.94,370.445,1992,4,아파트
24866,연수동,2021,49.94,342.411,1992,8,아파트
24867,연수동,2021,49.94,350.421,1992,9,아파트
24868,연수동,2021,41.3,387.409,1992,7,아파트
24869,연수동,2021,49.94,358.43,1992,3,아파트
24870,연수동,2021,49.94,360.433,1992,1,아파트
24871,연수동,2021,49.94,386.464,1992,14,아파트
24872,연수동,2021,49.94,350.421,1992,12,아파트
24873,연수동,2021,41.3,435.835,1992,15,아파트
24874,연수동,2021,49.94,340.408,1992,3,아파트
24875,연수동,2021,49.94,370.445,1992,14,아파트
24876,연수동,2021,49.94,340.408,1992,15,아파트
24877,연수동,2021,49.94,360.433,1992,4,아파트
24878,연수동,2021,49.94,380.457,1992,6,아파트
24879,연수동,2021,49.94,370.445,1992,15,아파트
24880,연수동,2021,41.3,423.729,1992,13,아파트
24881,연수동,2021,49.94,370.445,1992,5,아파트
24882,연수동,2021,41.3,423.729,1992,9,아파트
24883,연수동,2021,41.3,421.308,1992,12,아파트
24884,연수동,2021,49.94,400.481,1992,6,아파트
24885,연수동,2021,49.94,366.44,1992,11,아파트
24886,연수동,2021,41.3,421.308,1992,7,아파트
24887,연수동,2021,41.3,479.419,1992,14,아파트
24888,연수동,2021,49.94,370.445,1992,4,아파트
24889,연수동,2021,49.94,399.479,1992,14,아파트
24890,연수동,2021,41.3,447.942,1992,15,아파트
24891,연수동,2021,49.94,360.433,1992,5,아파트
24892,연수동,2021,41.3,460.048,1992,1,아파트
24893,연수동,2021,49.94,420.505,1992,6,아파트
24894,연수동,2021,49.94,372.447,1992,13,아파트
24895,연수동,2021,49.94,400.481,1992,5,아파트
24896,연수동,2021,49.94,400.481,1992,6,아파트
24897,연수동,2021,49.94,414.497,1992,13,아파트
24898,연수동,2021,41.3,472.155,1992,7,아파트
24899,연수동,2021,49.94,380.457,1992,11,아파트
24900,연수동,2021,41.3,435.835,1992,8,아파트
24901,연수동,2021,49.94,416.5,1992,14,아파트
24902,연수동,2021,49.94,420.505,1992,13,아파트
24903,연수동,2021,49.94,420.505,1992,14,아파트
24904,연수동,2021,49.94,390.469,1992,11,아파트
24905,연수동,2021,49.94,420.505,1992,4,아파트
24906,연수동,2021,49.94,394.473,1992,2,아파트
24907,연수동,2021,49.94,360.433,1992,2,아파트
24908,연수동,2021,49.94,460.553,1992,14,아파트
24909,연수동,2021,49.94,440.529,1992,12,아파트
24910,연수동,2021,49.94,430.517,1992,3,아파트
24911,연수동,2021,41.3,484.262,1992,15,아파트
24912,연수동,2021,41.3,508.475,1992,6,아파트
24913,연수동,2021,41.3,423.729,1992,5,아파트
24914,연수동,2021,49.94,490.589,1992,11,아파트
24915,연수동,2021,41.3,447.942,1992,1,아파트
24916,연수동,2021,41.3,472.155,1992,6,아파트
24917,연수동,2021,49.94,430.517,1992,8,아파트
24918,연수동,2021,49.94,510.613,1992,5,아파트
24919,연수동,2021,41.3,483.051,1992,7,아파트
24920,연수동,2021,49.94,496.596,1992,4,아파트
24921,연수동,2021,49.94,520.625,1992,8,아파트
24922,연수동,2021,49.94,520.625,1992,3,아파트
24923,연수동,2021,41.3,532.688,1992,11,아파트
24924,연수동,2021,49.94,500.601,1992,8,아파트
24925,연수동,2021,49.94,550.661,1992,9,아파트
24926,연수동,2021,49.94,540.649,1992,4,아파트
24927,연수동,2021,41.3,569.007,1992,3,아파트
24928,연수동,2021,41.3,556.901,1992,11,아파트
24929,연수동,2021,49.94,530.637,1992,13,아파트
24930,연수동,2021,49.94,530.637,1992,12,아파트
24931,연수동,2021,49.94,544.654,1992,13,아파트
24932,연수동,2021,49.94,560.673,1992,14,아파트
24933,연수동,2021,49.94,557.669,1992,3,아파트
24934,연수동,2021,49.94,556.668,1992,10,아파트
24935,연수동,2021,49.94,556.668,1992,11,아파트
24936,연수동,2021,49.94,640.769,1992,8,아파트
24937,연수동,2021,49.94,514.618,1992,1,아파트
24938,연수동,2021,49.94,650.781,1992,11,아파트
24939,연수동,2021,49.94,600.721,1992,9,아파트
24940,연수동,2021,49.94,600.721,1992,9,아파트
24941,연수동,2021,49.94,590.709,1992,13,아파트
24942,연수동,2021,49.94,600.721,1992,12,아파트
24943,연수동,2021,49.94,630.757,1992,6,아파트
24944,연수동,2021,41.3,617.433,1992,6,아파트
24945,연수동,2021,41.3,605.327,1992,14,아파트
24946,연수동,2021,115.24,442.555,2011,39,아파트
24947,연수동,2021,115.24,440.819,2011,40,아파트
24948,연수동,2021,122.95,422.936,2011,35,아파트
24949,연수동,2021,115.24,390.489,2011,27,아파트
24950,연수동,2021,115.24,477.265,2011,33,아파트
24951,연수동,2021,122.95,406.669,2011,41,아파트
24952,연수동,2021,122.95,431.07,2011,41,아파트
24953,연수동,2021,115.24,520.653,2011,29,아파트
24954,연수동,2021,115.24,538.008,2011,39,아파트
24955,연수동,2021,115.24,568.379,2011,25,아파트
24956,연수동,2021,115.24,564.04,2011,34,아파트
24957,연수동,2021,117.62,331.576,2011,15,아파트
24958,연수동,2021,122.51,326.504,2011,16,아파트
24959,연수동,2021,122.51,367.317,2011,16,아파트
24960,연수동,2021,122.51,326.504,2011,16,아파트
24961,연수동,2021,122.51,383.642,2011,15,아파트
24962,연수동,2021,122.51,408.13,2011,28,아파트
24963,연수동,2021,122.51,436.699,2011,23,아파트
24964,연수동,2021,122.51,382.01,2011,18,아파트
24965,연수동,2021,122.51,448.943,2011,13,아파트
24966,연수동,2021,122.51,481.593,2011,22,아파트
24967,연수동,2021,122.51,535.466,2011,35,아파트
24968,연수동,2021,122.51,563.219,2011,35,아파트
24969,연수동,2021,133.13,321.49,2011,19,아파트
24970,연수동,2021,97.56,374.129,2011,10,아파트
24971,연수동,2021,133.13,337.264,2011,13,아파트
24972,연수동,2021,84.85,506.777,2011,19,아파트
24973,연수동,2021,97.56,440.754,2011,19,아파트
24974,연수동,2021,110.01,390.874,2011,10,아파트
24975,연수동,2021,97.56,410.004,2011,16,아파트
24976,연수동,2021,110.01,418.144,2011,24,아파트
24977,연수동,2021,97.56,538.13,2011,15,아파트
24978,연수동,2021,84.94,306.098,1992,4,아파트
24979,연수동,2021,84.8,324.292,1992,3,아파트
24980,연수동,2021,84.8,306.604,1992,4,아파트
24981,연수동,2021,84.94,294.325,1992,4,아파트
24982,연수동,2021,84.8,298.349,1992,5,아파트
24983,연수동,2021,84.8,332.547,1992,3,아파트
24984,연수동,2021,84.94,317.871,1992,5,아파트
24985,연수동,2021,84.8,330.189,1992,5,아파트
24986,연수동,2021,84.8,341.981,1992,4,아파트
24987,연수동,2021,84.8,330.189,1992,5,아파트
24988,연수동,2021,84.8,330.189,1992,5,아파트
24989,연수동,2021,84.8,318.396,1992,6,아파트
24990,연수동,2021,84.94,288.439,1992,1,아파트
24991,연수동,2021,84.94,176.595,1992,4,아파트
24992,연수동,2021,84.94,370.85,1992,6,아파트
24993,연수동,2021,84.8,430.425,1992,3,아파트
24994,연수동,2021,84.94,435.602,1992,6,아파트
24995,연수동,2021,84.94,406.169,1992,6,아파트
24996,연수동,2021,84.8,430.425,1992,6,아파트
24997,연수동,2021,84.8,507.075,1992,2,아파트
24998,연수동,2021,84.8,507.075,1992,3,아파트
24999,연수동,2021,84.8,465.802,1992,6,아파트
25000,연수동,2021,84.94,523.899,1992,2,아파트
25001,연수동,2021,84.94,465.034,1992,6,아파트
25002,연수동,2021,84.8,495.283,1992,5,아파트
25003,연수동,2021,84.8,459.906,1992,6,아파트
25004,연수동,2021,84.94,541.559,1992,2,아파트
25005,연수동,2021,84.8,471.698,1992,6,아파트
25006,연수동,2021,84.94,529.786,1992,1,아파트
25007,연수동,2021,133.623,336.768,1994,14,아파트
25008,연수동,2021,133.623,336.768,1994,9,아파트
25009,연수동,2021,133.623,320.304,1994,4,아파트
25010,연수동,2021,101.97,362.852,1994,3,아파트
25011,연수동,2021,101.97,402.079,1994,15,아파트
25012,연수동,2021,101.97,392.272,1994,10,아파트
25013,연수동,2021,101.97,392.272,1994,12,아파트
25014,연수동,2021,133.623,327.788,1994,9,아파트
25015,연수동,2021,133.623,321.801,1994,4,아파트
25016,연수동,2021,101.97,387.369,1994,22,아파트
25017,연수동,2021,101.97,404.04,1994,22,아파트
25018,연수동,2021,101.97,394.234,1994,3,아파트
25019,연수동,2021,160.03,299.944,1994,22,아파트
25020,연수동,2021,160.03,343.686,1994,17,아파트
25021,연수동,2021,133.623,321.801,1994,5,아파트
25022,연수동,2021,133.623,320.304,1994,5,아파트
25023,연수동,2021,101.97,397.176,1994,3,아파트
25024,연수동,2021,133.623,331.53,1994,2,아파트
25025,연수동,2021,101.97,421.693,1994,7,아파트
25026,연수동,2021,101.97,372.659,1994,3,아파트
25027,연수동,2021,101.97,505.051,1994,9,아파트
25028,연수동,2021,160.03,362.432,1994,8,아파트
25029,연수동,2021,101.97,411.886,1994,4,아파트
25030,연수동,2021,101.97,460.92,1994,18,아파트
25031,연수동,2021,101.97,527.606,1994,17,아파트
25032,연수동,2021,101.97,411.886,1994,15,아파트
25033,연수동,2021,101.97,537.413,1994,14,아파트
25034,연수동,2021,101.97,519.761,1994,9,아파트
25035,연수동,2021,101.97,411.886,1994,18,아파트
25036,연수동,2021,101.97,524.664,1994,5,아파트
25037,연수동,2021,101.97,539.374,1994,5,아파트
25038,연수동,2021,133.623,478.959,1994,19,아파트
25039,연수동,2021,101.97,564.872,1994,21,아파트
25040,연수동,2021,101.97,343.238,1994,3,아파트
25041,연수동,2021,101.97,563.891,1994,17,아파트
25042,연수동,2021,101.97,588.408,1994,4,아파트
25043,연수동,2021,133.623,463.992,1994,2,아파트
25044,연수동,2021,160.03,424.92,1994,2,아파트
25045,연수동,2021,101.97,583.505,1994,18,아파트
25046,연수동,2021,133.623,508.894,1994,16,아파트
25047,연수동,2021,133.623,538.829,1994,6,아파트
25048,연수동,2021,133.623,523.862,1994,10,아파트
25049,연수동,2021,133.623,482.701,1994,6,아파트
25050,연수동,2021,101.97,269.687,1994,12,아파트
25051,연수동,2021,101.97,587.428,1994,4,아파트
25052,연수동,2021,160.03,406.174,1994,3,아파트
25053,연수동,2021,101.97,617.829,1994,21,아파트
25054,연수동,2021,84.78,483.605,1994,21,아파트
25055,연수동,2021,59.59,520.222,1994,8,아파트
25056,연수동,2021,84.78,477.707,1994,13,아파트
25057,연수동,2021,84.78,470.63,1994,17,아파트
25058,연수동,2021,40.5,518.519,1994,21,아파트
25059,연수동,2021,59.59,587.347,1994,18,아파트
25060,연수동,2021,59.59,570.566,1994,15,아파트
25061,연수동,2021,84.78,447.039,1994,3,아파트
25062,연수동,2021,59.59,570.566,1994,13,아파트
25063,연수동,2021,59.59,577.278,1994,17,아파트
25064,연수동,2021,84.78,477.707,1994,18,아파트
25065,연수동,2021,59.59,531.968,1994,3,아파트
25066,연수동,2021,40.5,511.111,1994,15,아파트
25067,연수동,2021,84.78,509.554,1994,10,아파트
25068,연수동,2021,84.78,491.861,1994,17,아파트
25069,연수동,2021,59.59,553.784,1994,4,아파트
25070,연수동,2021,59.59,615.875,1994,7,아파트
25071,연수동,2021,59.59,486.659,1994,1,아파트
25072,연수동,2021,59.59,558.819,1994,14,아파트
25073,연수동,2021,59.59,586.508,1994,15,아파트
25074,연수동,2021,59.59,615.036,1994,16,아파트
25075,연수동,2021,59.59,604.128,1994,8,아파트
25076,연수동,2021,40.5,466.667,1994,3,아파트
25077,연수동,2021,84.78,448.219,1994,2,아파트
25078,연수동,2021,59.59,587.347,1994,17,아파트
25079,연수동,2021,84.78,513.093,1994,22,아파트
25080,연수동,2021,40.5,518.519,1994,12,아파트
25081,연수동,2021,59.59,553.784,1994,4,아파트
25082,연수동,2021,59.59,587.347,1994,20,아파트
25083,연수동,2021,84.78,471.809,1994,1,아파트
25084,연수동,2021,40.5,530.864,1994,21,아파트
25085,연수동,2021,59.59,620.91,1994,7,아파트
25086,연수동,2021,59.59,583.991,1994,5,아파트
25087,연수동,2021,40.5,506.173,1994,6,아파트
25088,연수동,2021,40.5,493.827,1994,6,아파트
25089,연수동,2021,84.78,542.581,1994,19,아파트
25090,연수동,2021,59.59,537.003,1994,1,아파트
25091,연수동,2021,59.59,587.347,1994,18,아파트
25092,연수동,2021,59.59,570.566,1994,5,아파트
25093,연수동,2021,84.78,524.888,1994,2,아파트
25094,연수동,2021,40.5,419.753,1994,5,아파트
25095,연수동,2021,59.59,671.254,1994,20,아파트
25096,연수동,2021,40.5,543.21,1994,15,아파트
25097,연수동,2021,59.59,537.003,1994,2,아파트
25098,연수동,2021,40.5,570.37,1994,11,아파트
25099,연수동,2021,84.78,574.428,1994,11,아파트
25100,연수동,2021,84.78,586.223,1994,17,아파트
25101,연수동,2021,59.59,659.507,1994,12,아파트
25102,연수동,2021,40.5,543.21,1994,16,아파트
25103,연수동,2021,40.5,456.79,1994,1,아파트
25104,연수동,2021,84.78,518.99,1994,7,아파트
25105,연수동,2021,40.5,543.21,1994,13,아파트
25106,연수동,2021,40.5,540.741,1994,17,아파트
25107,연수동,2021,59.59,578.956,1994,13,아파트
25108,연수동,2021,40.5,518.519,1994,6,아파트
25109,연수동,2021,40.5,543.21,1994,11,아파트
25110,연수동,2021,59.59,671.254,1994,24,아파트
25111,연수동,2021,59.59,662.863,1994,25,아파트
25112,연수동,2021,59.59,671.254,1994,9,아파트
25113,연수동,2021,40.5,550.617,1994,9,아파트
25114,연수동,2021,40.5,529.63,1994,15,아파트
25115,연수동,2021,59.59,629.3,1994,7,아파트
25116,연수동,2021,59.59,654.472,1994,13,아파트
25117,연수동,2021,59.59,629.3,1994,9,아파트
25118,연수동,2021,40.5,518.519,1994,12,아파트
25119,연수동,2021,40.5,543.21,1994,4,아파트
25120,연수동,2021,59.59,667.897,1994,25,아파트
25121,연수동,2021,84.78,598.018,1994,16,아파트
25122,연수동,2021,59.59,652.794,1994,13,아파트
25123,연수동,2021,59.59,623.427,1994,6,아파트
25124,연수동,2021,59.59,671.254,1994,16,아파트
25125,연수동,2021,40.5,513.58,1994,19,아파트
25126,연수동,2021,40.5,612.346,1994,13,아파트
25127,연수동,2021,40.5,506.173,1994,17,아파트
25128,연수동,2021,84.78,589.762,1994,13,아파트
25129,연수동,2021,59.59,696.426,1994,16,아파트
25130,연수동,2021,59.59,704.816,1994,18,아파트
25131,연수동,2021,40.5,666.667,1994,13,아파트
25132,연수동,2021,59.59,669.575,1994,24,아파트
25133,연수동,2021,59.59,671.254,1994,10,아파트
25134,연수동,2021,59.59,701.46,1994,11,아파트
25135,연수동,2021,59.59,704.816,1994,21,아파트
25136,연수동,2021,59.59,620.91,1994,4,아파트
25137,연수동,2021,59.59,729.988,1994,20,아파트
25138,연수동,2021,59.59,637.691,1994,8,아파트
25139,연수동,2021,59.59,683.001,1994,10,아파트
25140,연수동,2021,59.59,679.644,1994,9,아파트
25141,연수동,2021,84.78,572.069,1994,14,아파트
25142,연수동,2021,59.59,671.254,1994,6,아파트
25143,연수동,2021,59.59,708.173,1994,5,아파트
25144,연수동,2021,59.59,713.207,1994,20,아파트
25145,연수동,2021,59.59,755.16,1994,20,아파트
25146,연수동,2021,59.59,753.482,1994,19,아파트
25147,연수동,2021,59.59,746.77,1994,7,아파트
25148,연수동,2021,59.59,721.598,1994,6,아파트
25149,연수동,2021,40.5,664.198,1994,8,아파트
25150,연수동,2021,84.78,682.944,1994,16,아파트
25151,연수동,2021,40.5,719.753,1994,7,아파트
25152,연수동,2021,59.59,755.16,1994,14,아파트
25153,연수동,2021,40.5,735.802,1994,17,아파트
25154,연수동,2021,84.78,707.714,1994,18,아파트
25155,연수동,2021,59.59,839.067,1994,21,아파트
25156,연수동,2021,84.78,721.868,1994,16,아파트
25157,연수동,2021,59.59,860.883,1994,13,아파트
25158,연수동,2021,84.78,778.485,1994,13,아파트
25159,연수동,2021,84.78,636.943,1994,10,아파트
25160,연수동,2021,40.5,740.741,1994,21,아파트
25161,연수동,2021,40.5,703.704,1994,6,아파트
25162,연수동,2021,59.59,770.263,1994,4,아파트
25163,연수동,2021,40.5,785.185,1994,2,아파트
25164,연수동,2021,40.5,740.741,1994,3,아파트
25165,연수동,2021,59.59,839.067,1994,5,아파트
25166,연수동,2021,59.59,839.067,1994,14,아파트
25167,연수동,2021,40.5,814.815,1994,6,아파트
25168,연수동,2021,40.5,802.469,1994,4,아파트
25169,연수동,2021,59.59,922.974,1994,16,아파트
25170,연수동,2021,59.59,922.974,1994,16,아파트
25171,연수동,2021,40.5,790.123,1994,22,아파트
25172,연수동,2021,40.5,787.654,1994,14,아파트
25173,연수동,2021,40.5,740.741,1994,4,아파트
25174,연수동,2021,40.5,753.086,1994,3,아파트
25175,연수동,2021,84.78,589.762,1994,5,아파트
25176,연수동,2021,40.5,809.877,1994,3,아파트
25177,연수동,2021,40.5,807.407,1994,6,아파트
25178,연수동,2021,84.975,253.016,1992,3,아파트
25179,연수동,2021,84.975,280.082,1992,4,아파트
25180,연수동,2021,84.975,282.436,1992,3,아파트
25181,연수동,2021,84.975,317.741,1992,3,아파트
25182,연수동,2021,84.975,353.045,1992,1,아파트
25183,연수동,2021,84.975,384.819,1992,4,아파트
25184,연수동,2021,84.975,388.35,1992,4,아파트
25185,연수동,2021,84.975,390.703,1992,4,아파트
25186,연수동,2021,84.975,400.118,1992,5,아파트
25187,연수동,2021,84.975,376.581,1992,5,아파트
25188,연수동,2021,84.975,458.959,1992,4,아파트
25189,연수동,2021,84.975,402.471,1992,5,아파트
25190,연수동,2021,60.07,382.887,1993,5,아파트
25191,연수동,2021,60.07,391.21,1993,3,아파트
25192,연수동,2021,60.07,382.887,1993,4,아파트
25193,연수동,2021,84.87,334.629,1993,5,아파트
25194,연수동,2021,60.07,391.21,1993,11,아파트
25195,연수동,2021,84.87,318.134,1993,4,아파트
25196,연수동,2021,84.87,347.59,1993,3,아파트
25197,연수동,2021,60.07,416.181,1993,10,아파트
25198,연수동,2021,60.07,391.21,1993,4,아파트
25199,연수동,2021,84.87,335.808,1993,10,아파트
25200,연수동,2021,84.87,347.59,1993,4,아파트
25201,연수동,2021,84.87,365.265,1993,13,아파트
25202,연수동,2021,84.87,388.83,1993,10,아파트
25203,연수동,2021,60.07,332.945,1993,2,아파트
25204,연수동,2021,60.07,391.21,1993,9,아파트
25205,연수동,2021,84.87,410.039,1993,13,아파트
25206,연수동,2021,60.07,416.181,1993,11,아파트
25207,연수동,2021,60.07,431.164,1993,12,아파트
25208,연수동,2021,84.87,400.613,1993,5,아파트
25209,연수동,2021,84.87,408.861,1993,5,아파트
25210,연수동,2021,60.07,429.499,1993,2,아파트
25211,연수동,2021,84.87,408.861,1993,3,아파트
25212,연수동,2021,84.87,420.643,1993,13,아파트
25213,연수동,2021,60.07,432.828,1993,8,아파트
25214,연수동,2021,60.07,472.782,1993,13,아파트
25215,연수동,2021,84.87,447.744,1993,4,아파트
25216,연수동,2021,84.87,400.613,1993,7,아파트
25217,연수동,2021,60.07,492.758,1993,1,아파트
25218,연수동,2021,84.87,492.518,1993,14,아파트
25219,연수동,2021,84.87,465.418,1993,3,아파트
25220,연수동,2021,84.87,483.092,1993,9,아파트
25221,연수동,2021,60.07,544.365,1993,11,아파트
25222,연수동,2021,60.07,549.359,1993,11,아파트
25223,연수동,2021,60.07,554.353,1993,11,아파트
25224,연수동,2021,84.87,506.657,1993,6,아파트
25225,연수동,2021,84.87,483.092,1993,10,아파트
25226,연수동,2021,60.07,632.595,1993,8,아파트
25227,연수동,2021,84.87,527.866,1993,8,아파트
25228,연수동,2021,60.07,599.301,1993,3,아파트
25229,연수동,2021,84.87,506.657,1993,1,아파트
25230,연수동,2021,84.87,512.549,1993,1,아파트
25231,연수동,2021,60.07,582.654,1993,8,아파트
25232,연수동,2021,84.87,536.114,1993,5,아파트
25233,연수동,2021,60.07,632.595,1993,7,아파트
25234,연수동,2021,60.07,632.595,1993,9,아파트
25235,연수동,2021,84.87,524.331,1993,8,아파트
25236,연수동,2021,84.87,526.688,1993,2,아파트
25237,연수동,2021,84.87,551.432,1993,13,아파트
25238,연수동,2021,84.87,542.005,1993,8,아파트
25239,연수동,2021,60.07,672.549,1993,7,아파트
25240,연수동,2021,60.07,665.89,1993,8,아파트
25241,연수동,2021,84.87,568.87,1993,6,아파트
25242,연수동,2021,84.975,278.906,1992,3,아파트
25243,연수동,2021,84.975,235.363,1992,5,아파트
25244,연수동,2021,84.975,258.9,1992,5,아파트
25245,연수동,2021,84.975,288.32,1992,3,아파트
25246,연수동,2021,84.975,284.79,1992,2,아파트
25247,연수동,2021,84.975,258.9,1992,5,아파트
25248,연수동,2021,84.975,288.32,1992,3,아파트
25249,연수동,2021,84.975,285.966,1992,4,아파트
25250,연수동,2021,84.975,278.906,1992,1,아파트
25251,연수동,2021,84.975,329.509,1992,2,아파트
25252,연수동,2021,84.975,317.741,1992,4,아파트
25253,연수동,2021,84.975,420.124,1992,2,아파트
25254,연수동,2021,84.975,374.228,1992,3,아파트
25255,연수동,2021,84.975,382.465,1992,1,아파트
25256,연수동,2021,84.975,411.886,1992,2,아파트
25257,연수동,2021,84.975,411.886,1992,5,아파트
25258,연수동,2021,84.975,411.886,1992,5,아파트
25259,연수동,2021,44.66,331.393,1993,1,아파트
25260,연수동,2021,44.66,376.176,1993,2,아파트
25261,연수동,2021,44.66,407.524,1993,14,아파트
25262,연수동,2021,44.66,347.067,1993,10,아파트
25263,연수동,2021,44.66,357.143,1993,2,아파트
25264,연수동,2021,44.66,373.936,1993,5,아파트
25265,연수동,2021,44.66,391.85,1993,4,아파트
25266,연수동,2021,44.66,362.741,1993,10,아파트
25267,연수동,2021,44.66,369.458,1993,3,아파트
25268,연수동,2021,44.66,400.806,1993,11,아파트
25269,연수동,2021,44.66,376.176,1993,8,아파트
25270,연수동,2021,44.66,391.85,1993,5,아파트
25271,연수동,2021,44.66,389.61,1993,2,아파트
25272,연수동,2021,44.66,380.654,1993,11,아파트
25273,연수동,2021,44.66,394.089,1993,13,아파트
25274,연수동,2021,44.66,380.654,1993,3,아파트
25275,연수동,2021,44.66,387.371,1993,12,아파트
25276,연수동,2021,44.66,400.806,1993,6,아파트
25277,연수동,2021,44.66,380.654,1993,3,아파트
25278,연수동,2021,44.66,398.567,1993,1,아파트
25279,연수동,2021,44.66,414.241,1993,8,아파트
25280,연수동,2021,44.66,380.654,1993,1,아파트
25281,연수동,2021,44.66,389.61,1993,15,아파트
25282,연수동,2021,44.66,409.763,1993,15,아파트
25283,연수동,2021,44.66,396.328,1993,12,아파트
25284,연수동,2021,44.66,403.045,1993,4,아파트
25285,연수동,2021,44.66,441.111,1993,14,아파트
25286,연수동,2021,44.66,425.437,1993,4,아파트
25287,연수동,2021,44.66,425.437,1993,5,아파트
25288,연수동,2021,44.66,400.806,1993,15,아파트
25289,연수동,2021,44.66,443.35,1993,2,아파트
25290,연수동,2021,44.66,423.197,1993,13,아파트
25291,연수동,2021,44.66,434.393,1993,6,아파트
25292,연수동,2021,44.66,385.132,1993,12,아파트
25293,연수동,2021,44.66,403.045,1993,6,아파트
25294,연수동,2021,44.66,447.828,1993,3,아파트
25295,연수동,2021,44.66,443.35,1993,7,아파트
25296,연수동,2021,44.66,391.85,1993,12,아파트
25297,연수동,2021,44.66,409.763,1993,9,아파트
25298,연수동,2021,44.66,391.85,1993,7,아파트
25299,연수동,2021,44.66,420.958,1993,9,아파트
25300,연수동,2021,44.66,390.73,1993,12,아파트
25301,연수동,2021,44.66,387.371,1993,10,아파트
25302,연수동,2021,44.66,459.024,1993,14,아파트
25303,연수동,2021,44.66,403.045,1993,9,아파트
25304,연수동,2021,44.66,403.045,1993,12,아파트
25305,연수동,2021,44.66,436.632,1993,13,아파트
25306,연수동,2021,44.66,443.35,1993,12,아파트
