,end_nm,base_date,deposit_per_area,exclusive_area,cnstr_year,floor,type
29720,송도동,2021,531.329551841234,84.6932,2019,23.0,아파트
29721,송도동,2021,626.0771775968323,84.6541,2019,36.0,아파트
29722,송도동,2021,555.2005159820966,84.6541,2019,30.0,아파트
29723,송도동,2021,649.4027855837304,84.6932,2019,37.0,아파트
29724,송도동,2021,621.545134756275,75.618,2019,8.0,아파트
29725,송도동,2021,602.4516237252537,84.6541,2019,10.0,아파트
29726,송도동,2021,590.6388467894644,84.6541,2019,29.0,아파트
29727,송도동,2021,596.5452352573591,84.6541,2019,10.0,아파트
29728,송도동,2021,649.7027314684109,84.6541,2019,7.0,아파트
29729,송도동,2021,791.4326821535474,84.6566,2020,25.0,아파트
29730,송도동,2021,791.4326821535474,84.6566,2020,25.0,아파트
29731,송도동,2021,576.7426750737701,84.9599,2017,29.0,아파트
29732,송도동,2021,445.2616736891579,84.8939,2017,23.0,아파트
29733,송도동,2021,609.6407652711104,63.9721,2017,5.0,아파트
29734,송도동,2021,476.2965740000774,74.9533,2017,1.0,아파트
29735,송도동,2021,800.4984436976091,74.9533,2017,10.0,아파트
29736,송도동,2021,490.30529676478557,74.9533,2017,23.0,아파트
29737,송도동,2021,703.4316522358966,63.9721,2017,13.0,아파트
29738,송도동,2021,525.2289670028028,63.9721,2017,21.0,아파트
29739,송도동,2021,494.4905511097192,84.9359,2017,33.0,아파트
29740,송도동,2021,493.6407069468589,74.9533,2017,27.0,아파트
29741,송도동,2021,588.6792275115705,84.9359,2017,20.0,아파트
29742,송도동,2021,493.6407069468589,74.9533,2017,27.0,아파트
29743,송도동,2021,588.6792275115705,84.9359,2017,20.0,아파트
29744,송도동,2021,891.013426165469,63.9721,2017,30.0,아파트
29745,송도동,2021,828.4861681889449,63.9721,2017,17.0,아파트
29746,송도동,2021,891.013426165469,63.9721,2017,30.0,아파트
29747,송도동,2021,1078.5952000950415,63.9721,2017,18.0,아파트
29748,송도동,2021,703.4316522358966,63.9721,2017,33.0,아파트
29749,송도동,2021,703.4316522358966,63.9721,2017,33.0,아파트
29750,송도동,2021,482.9673943642241,74.9533,2017,22.0,아파트
29751,송도동,2021,812.1478485732681,84.9599,2017,24.0,아파트
29752,송도동,2021,547.1135072945863,63.9721,2017,5.0,아파트
29753,송도동,2021,274.9294100163471,134.58,2005,14.0,아파트
29754,송도동,2021,408.6788527270025,134.58,2005,1.0,아파트
29755,송도동,2021,583.107550948286,84.89,2005,5.0,아파트
29756,송도동,2021,694.4444444444445,53.28,2021,6.0,아파트
29757,송도동,2021,782.4726134585289,52.398,2021,6.0,아파트
29758,송도동,2021,444.7477409638554,84.992,2012,5.0,아파트
29759,송도동,2021,788.1611037121493,111.6523,2012,3.0,아파트
29760,송도동,2021,371.76914906172544,84.73,2015,5.0,아파트
29761,송도동,2021,421.3383689366222,84.73,2015,17.0,아파트
29762,송도동,2021,421.3383689366222,84.73,2015,25.0,아파트
29763,송도동,2021,706.7970314524679,84.89,2015,20.0,아파트
29764,송도동,2021,447.164038597317,84.98,2015,13.0,아파트
29765,송도동,2021,432.76024493641074,84.92,2015,16.0,아파트
29766,송도동,2021,390.54966248794597,72.59,2015,16.0,아파트
29767,송도동,2021,426.2835609985869,84.92,2015,20.0,아파트
29768,송도동,2021,396.9029674988224,84.92,2015,12.0,아파트
29769,송도동,2021,346.2081959491286,84.92,2015,6.0,아파트
29770,송도동,2021,878.437732279208,147.99,2015,22.0,아파트
29771,송도동,2021,743.2934657747145,147.99,2015,17.0,아파트
29772,송도동,2021,716.7861310218369,59.99,2018,31.0,아파트
29773,송도동,2021,833.4150406902638,101.99,2018,22.0,아파트
29774,송도동,2021,685.0253459377998,72.99,2018,23.0,아파트
29775,송도동,2021,717.0251792562948,59.97,2018,13.0,아파트
29776,송도동,2021,490.08168028004667,59.99,2018,19.0,아파트
29777,송도동,2021,706.1315758503001,84.97,2018,30.0,아파트
29778,송도동,2021,685.0253459377998,72.99,2018,38.0,아파트
29779,송도동,2021,616.5228113440198,72.99,2018,15.0,아파트
29780,송도동,2021,685.0253459377998,72.99,2018,24.0,아파트
29781,송도동,2021,808.7377021844255,59.97,2018,34.0,아파트
29782,송도동,2021,750.1250208368061,59.99,2018,5.0,아파트
29783,송도동,2021,685.0253459377998,72.99,2018,8.0,아파트
29784,송도동,2021,856.7109020661851,59.53,2018,40.0,아파트
29785,송도동,2021,735.4486236604328,95.18,2018,13.0,아파트
29786,송도동,2021,546.3332632906072,95.18,2018,9.0,아파트
29787,송도동,2021,840.5127127547804,95.18,2018,32.0,아파트
29788,송도동,2021,859.5571095571096,68.64,2018,12.0,아파트
29789,송도동,2021,450.4504504504505,59.94,2018,23.0,아파트
29790,송도동,2021,272.5118483412322,84.4,2018,35.0,아파트
29791,송도동,2021,728.4382284382284,68.64,2018,17.0,아파트
29792,송도동,2021,441.2691741962597,95.18,2018,17.0,아파트
29793,송도동,2021,740.1924500370096,108.08,2017,20.0,아파트
29794,송도동,2021,682.8349423122204,84.94,2017,35.0,아파트
29795,송도동,2021,652.5522041763342,68.96,2017,19.0,아파트
29796,송도동,2021,530.035335689046,84.9,2017,27.0,아파트
29797,송도동,2021,647.8209658421672,84.9,2017,9.0,아파트
29798,송도동,2021,402.378149281846,84.94,2017,38.0,아파트
29799,송도동,2021,438.3035565202872,59.89,2017,8.0,아파트
29800,송도동,2021,471.8239413137713,59.98,2017,26.0,아파트
29801,송도동,2021,471.8239413137713,59.98,2017,26.0,아파트
29802,송도동,2021,389.51707891637216,84.9,2017,17.0,아파트
29803,송도동,2021,457.5971731448763,84.9,2017,35.0,아파트
29804,송도동,2021,493.0394431554525,68.96,2017,5.0,아파트
29805,송도동,2021,406.03248259860794,68.96,2017,7.0,아파트
29806,송도동,2021,435.0348027842228,68.96,2017,27.0,아파트
29807,송도동,2021,647.8209658421672,84.9,2017,13.0,아파트
29808,송도동,2021,526.0411230560484,95.81,2017,23.0,아파트
29809,송도동,2021,526.0411230560484,95.81,2017,23.0,아파트
29810,송도동,2021,484.22107196526963,59.89,2017,20.0,아파트
29811,송도동,2021,507.6692230743582,59.98,2017,12.0,아파트
29812,송도동,2021,494.69964664310953,84.9,2017,22.0,아파트
29813,송도동,2021,558.9186932470515,95.81,2017,8.0,아파트
29814,송도동,2021,465.6577415599534,68.72,2017,15.0,아파트
29815,송도동,2021,529.785731104309,84.94,2017,31.0,아파트
29816,송도동,2021,375.74654906458886,101.132,2011,3.0,아파트
29817,송도동,2021,731.8138360028801,84.721,2011,3.0,아파트
29818,송도동,2021,395.7647251400523,92.8582,2012,36.0,아파트
29819,송도동,2021,666.3190702183693,120.0626,2012,16.0,아파트
29820,송도동,2021,706.8919609889889,84.8786,2012,18.0,아파트
29821,송도동,2021,688.4402063202341,113.2996,2012,29.0,아파트
29822,송도동,2021,688.4402063202341,113.2996,2012,29.0,아파트
29823,송도동,2021,374.8044769978328,120.0626,2012,13.0,아파트
29824,송도동,2021,553.4373167474843,84.9238,2015,7.0,아파트
29825,송도동,2021,730.0662476243409,84.9238,2015,25.0,아파트
29826,송도동,2021,438.0455591059609,84.4661,2018,31.0,아파트
29827,송도동,2021,689.4934980763131,72.517,2018,27.0,아파트
29828,송도동,2021,661.9137581532607,72.517,2018,33.0,아파트
29829,송도동,2021,434.3809037880773,72.517,2018,13.0,아파트
29830,송도동,2021,764.9758738378251,84.97,2015,43.0,아파트
29831,송도동,2021,561.9029780857838,106.78,2015,9.0,아파트
29832,송도동,2021,345.9637561779242,84.98,2015,26.0,아파트
29833,송도동,2021,370.67545304777593,84.98,2015,17.0,아파트
29834,송도동,2021,469.5222405271828,84.98,2015,35.0,아파트
29835,송도동,2021,706.0484819957637,84.98,2015,42.0,아파트
29836,송도동,2021,564.8387855966109,84.98,2015,22.0,아파트
29837,송도동,2021,432.50559020830883,84.97,2015,29.0,아파트
29838,송도동,2021,407.7909850535483,84.97,2015,44.0,아파트
29839,송도동,2021,588.3045064125191,84.99,2015,4.0,아파트
29840,송도동,2021,432.45469522240523,84.98,2015,16.0,아파트
29841,송도동,2021,588.4429798752501,84.97,2015,21.0,아파트
29842,송도동,2021,382.77511961722485,114.95,2015,11.0,아파트
29843,송도동,2021,435.9680566896876,72.253,2016,14.0,아파트
29844,송도동,2021,503.5179565840808,59.978,2016,19.0,아파트
29845,송도동,2021,437.66047550768616,59.978,2016,22.0,아파트
29846,송도동,2021,437.66047550768616,59.978,2016,22.0,아파트
29847,송도동,2021,437.66047550768616,59.978,2016,22.0,아파트
29848,송도동,2021,518.5499457879602,84.852,2016,15.0,아파트
29849,송도동,2021,516.7581455097512,59.941,2016,13.0,아파트
29850,송도동,2021,375.2814610958219,119.91,2008,7.0,아파트
29851,송도동,2021,375.2814610958219,119.91,2008,7.0,아파트
29852,송도동,2021,375.2814610958219,119.91,2008,7.0,아파트
29853,송도동,2021,350.2626970227671,119.91,2008,12.0,아파트
29854,송도동,2021,432.3879016123338,84.97,2008,8.0,아파트
29855,송도동,2021,367.7758318739054,119.91,2008,7.0,아파트
29856,송도동,2021,444.4773686939773,134.99,2008,8.0,아파트
29857,송도동,2021,500.3752814610958,119.91,2007,12.0,아파트
29858,송도동,2021,500.3752814610958,119.91,2007,12.0,아파트
29859,송도동,2021,706.1315758503001,84.97,2007,4.0,아파트
29860,송도동,2021,317.2218048251106,119.79,2007,12.0,아파트
29861,송도동,2021,541.7118093174431,101.53,2010,25.0,아파트
29862,송도동,2021,705.965407695023,84.99,2010,18.0,아파트
29863,송도동,2021,658.9010471820214,84.99,2010,9.0,아파트
29864,송도동,2021,423.6570072869005,118.02,2010,27.0,아파트
29865,송도동,2021,507.58558456939824,177.31,2010,12.0,아파트
29866,송도동,2021,379.47783849423195,131.76,2006,17.0,아파트
29867,송도동,2021,737.1315263782517,135.661,2011,9.0,아파트
29868,송도동,2021,810.8446790160768,135.661,2011,25.0,아파트
29869,송도동,2021,861.3874237436133,84.747,2011,11.0,아파트
29870,송도동,2021,586.3807887856399,144.957,2011,2.0,아파트
29871,송도동,2021,473.6906302809104,84.4433,2013,7.0,아파트
29872,송도동,2021,324.09132893649434,123.422,2013,3.0,아파트
29873,송도동,2021,537.9324887554179,139.4227,2013,31.0,아파트
29874,송도동,2021,366.81418182378,84.4433,2013,15.0,아파트
29875,송도동,2021,580.5522117854468,84.4024,2013,29.0,아파트
29876,송도동,2021,591.9324344642006,84.4691,2013,28.0,아파트
29877,송도동,2021,651.6402377183587,84.4024,2013,20.0,아파트
29878,송도동,2021,373.03137134621693,84.4433,2013,7.0,아파트
29879,송도동,2021,537.9324887554179,139.4227,2013,33.0,아파트
29880,송도동,2021,537.9324887554179,139.4227,2013,33.0,아파트
29881,송도동,2021,592.113287851138,84.4433,2013,24.0,아파트
29882,송도동,2021,592.113287851138,84.4433,2013,12.0,아파트
29883,송도동,2021,355.26797271068284,84.4433,2013,22.0,아파트
29884,송도동,2021,527.139578450534,123.307,2013,12.0,아파트
29885,송도동,2021,527.139578450534,123.307,2013,12.0,아파트
29886,송도동,2021,290.082662653493,137.547,2010,17.0,아파트
29887,송도동,2021,239.19898173192357,138.274,2010,14.0,아파트
29888,송도동,2021,243.9965053403751,127.051,2010,17.0,아파트
29889,송도동,2021,484.5270123809402,156.854,2010,12.0,아파트
29890,송도동,2021,784.5036984446233,101.9753,2011,9.0,아파트
29891,송도동,2021,491.2040097965728,101.7907,2011,17.0,아파트
29892,송도동,2021,491.2040097965728,101.7907,2011,17.0,아파트
29893,송도동,2021,411.86444168342723,101.9753,2011,6.0,아파트
29894,송도동,2021,371.82751452783214,84.7167,2005,7.0,아파트
29895,송도동,2021,647.7095811556553,84.9146,2005,18.0,아파트
29896,송도동,2021,269.3965517241379,114.7008,2005,4.0,아파트
29897,송도동,2021,566.6917754714875,114.7008,2005,2.0,아파트
29898,송도동,2021,448.55382704944833,84.7167,2005,6.0,아파트
29899,송도동,2021,590.202404012432,84.7167,2005,17.0,아파트
29900,송도동,2021,566.6917754714875,114.7008,2005,22.0,아파트
29901,송도동,2021,341.1369895191857,84.7167,2005,12.0,아파트
29902,송도동,2021,767.2631252161616,84.7167,2005,16.0,아파트
29903,송도동,2021,542.9862116914375,84.7167,2005,2.0,아파트
29904,송도동,2021,347.03901355931004,84.7167,2005,8.0,아파트
29905,송도동,2021,382.6230280197787,84.94,2005,5.0,아파트
29906,송도동,2021,333.1763597833765,84.94,2005,13.0,아파트
29907,송도동,2021,529.785731104309,84.94,2005,13.0,아파트
29908,송도동,2021,529.785731104309,84.94,2005,13.0,아파트
29909,송도동,2021,333.7650105957146,84.94,2005,17.0,아파트
29910,송도동,2021,333.7650105957146,84.94,2005,12.0,아파트
29911,송도동,2021,333.7650105957146,84.94,2005,15.0,아파트
29912,송도동,2021,333.7650105957146,84.94,2005,4.0,아파트
29913,송도동,2021,333.7650105957146,84.94,2005,4.0,아파트
29914,송도동,2021,321.4033435366141,84.94,2005,3.0,아파트
29915,송도동,2021,588.650812338121,84.94,2005,6.0,아파트
29916,송도동,2021,529.785731104309,84.94,2005,5.0,아파트
29917,송도동,2021,529.785731104309,84.94,2005,5.0,아파트
29918,송도동,2021,623.9698610784083,84.94,2005,13.0,아파트
29919,송도동,2021,623.9698610784083,84.94,2005,13.0,아파트
29920,송도동,2021,388.5095361431599,84.94,2005,7.0,아파트
29921,송도동,2021,365.33873806451913,84.7159,2005,15.0,아파트
29922,송도동,2021,391.6919525582707,114.8862,2005,4.0,아파트
29923,송도동,2021,303.66200441711646,84.7159,2005,3.0,아파트
29924,송도동,2021,297.4648206535019,84.7159,2005,6.0,아파트
29925,송도동,2021,354.12478649226415,84.7159,2005,7.0,아파트
29926,송도동,2021,354.12478649226415,84.7159,2005,9.0,아파트
29927,송도동,2021,415.56860654092196,156.4122,2005,14.0,아파트
29928,송도동,2021,649.3986162938984,123.1909,2006,10.0,아파트
29929,송도동,2021,623.842066729914,84.9574,2006,14.0,아파트
29930,송도동,2021,553.2184365340747,84.9574,2006,9.0,아파트
29931,송도동,2021,553.2184365340747,84.9574,2006,9.0,아파트
29932,송도동,2021,619.975004182371,101.617,2005,3.0,아파트
29933,송도동,2021,491.7146088410286,142.359,2011,4.0,아파트
29934,송도동,2021,477.66562001699924,142.359,2011,11.0,아파트
29935,송도동,2021,477.66562001699924,142.359,2011,11.0,아파트
29936,송도동,2021,351.7968021670683,142.1275,2011,3.0,아파트
29937,송도동,2021,351.7968021670683,142.1275,2011,3.0,아파트
29938,송도동,2021,386.3471926608082,142.359,2011,18.0,아파트
29939,송도동,2021,588.7845955108708,84.9207,2012,31.0,아파트
29940,송도동,2021,321.74160024607926,84.8507,2012,26.0,아파트
29941,송도동,2021,321.74160024607926,84.8507,2012,26.0,아파트
29942,송도동,2021,506.7724839040809,84.8507,2012,35.0,아파트
29943,송도동,2021,494.6250741937611,84.9128,2020,23.0,아파트
29944,송도동,2021,259.0893245776844,84.9128,2020,17.0,아파트
29945,송도동,2021,400.72129833700666,84.847,2020,30.0,아파트
29946,송도동,2021,400.72129833700666,84.847,2020,30.0,아파트
29947,송도동,2021,309.57013974880596,84.795,2020,13.0,아파트
29948,송도동,2021,592.2353990942746,75.9833,2020,11.0,아파트
29949,송도동,2021,622.5524651069384,99.59,2019,7.0,아파트
29950,송도동,2021,622.5524651069384,99.59,2019,7.0,아파트
29951,송도동,2021,624.0433298010125,84.93,2019,26.0,아파트
29952,송도동,2021,641.7049334746262,84.93,2019,28.0,아파트
29953,송도동,2021,316.2968169494929,99.59,2019,24.0,아파트
29954,송도동,2021,647.2872778627751,84.97,2019,8.0,아파트
29955,송도동,2021,647.2872778627751,84.97,2019,8.0,아파트
29956,송도동,2021,301.2350637614218,99.59,2019,6.0,아파트
29957,송도동,2021,331.88184064964105,84.97,2020,28.0,아파트
29958,송도동,2021,588.4429798752501,84.97,2020,4.0,아파트
29959,송도동,2021,588.4429798752501,84.97,2020,4.0,아파트
29960,송도동,2021,600.1200240048009,99.98,2020,23.0,아파트
29961,송도동,2021,308.344121454631,84.97,2020,18.0,아파트
29962,송도동,2021,306.0263653483993,84.96,2020,16.0,아파트
29963,송도동,2021,308.96892655367236,84.96,2020,4.0,아파트
29964,연수동,2021,247.24789544946134,84.935,1993,4.0,아파트
29965,연수동,2021,388.5324071348678,84.935,1993,1.0,아파트
29966,연수동,2021,399.3610223642172,75.12,1993,9.0,아파트
29967,연수동,2021,307.50798722044726,75.12,1993,6.0,아파트
29968,연수동,2021,575.3739930955121,52.14,1993,11.0,아파트
29969,연수동,2021,527.4261603375527,52.14,1993,9.0,아파트
29970,연수동,2021,492.5452609158679,75.12,1993,7.0,아파트
29971,연수동,2021,307.50798722044726,75.12,1993,2.0,아파트
29972,연수동,2021,362.48561565017263,52.14,1993,4.0,아파트
29973,연수동,2021,519.1693290734823,75.12,1993,15.0,아파트
29974,연수동,2021,335.63482930571536,52.14,1993,8.0,아파트
29975,연수동,2021,507.1053717789964,84.795,1993,8.0,아파트
29976,연수동,2021,336.0967958772126,62.482,1993,10.0,아파트
29977,연수동,2021,323.95409107737873,108.04,1993,8.0,아파트
29978,연수동,2021,406.17384240454913,49.24,1994,1.0,아파트
29979,연수동,2021,467.0999187652315,49.24,1994,4.0,아파트
29980,연수동,2021,277.2136474411048,49.24,1994,4.0,아파트
29981,연수동,2021,210.8786610878661,59.75,1994,4.0,아파트
29982,연수동,2021,263.59832635983264,59.75,1994,4.0,아파트
29983,연수동,2021,352.28988424760945,39.74,1994,4.0,아파트
29984,연수동,2021,390.03522898842476,39.74,1994,5.0,아파트
29985,연수동,2021,284.05797101449275,51.75,1997,3.0,아파트
29986,연수동,2021,367.1497584541063,51.75,1997,13.0,아파트
29987,연수동,2021,433.81759483454397,49.56,1993,15.0,아파트
29988,연수동,2021,466.1016949152542,49.56,1993,3.0,아파트
29989,연수동,2021,466.1016949152542,49.56,1993,3.0,아파트
29990,연수동,2021,306.6989507667474,49.56,1993,10.0,아파트
29991,연수동,2021,275.4237288135593,49.56,1993,7.0,아파트
29992,연수동,2021,544.7941888619855,49.56,1993,12.0,아파트
29993,연수동,2021,302.6634382566586,49.56,1993,5.0,아파트
29994,연수동,2021,322.8410008071025,49.56,1993,8.0,아파트
29995,연수동,2021,504.43906376109766,49.56,1993,7.0,아파트
29996,연수동,2021,264.32606941081514,49.56,1993,6.0,아파트
29997,연수동,2021,447.42729306487695,26.82,1992,1.0,아파트
29998,연수동,2021,447.42729306487695,26.82,1992,6.0,아파트
29999,연수동,2021,493.3885928557332,50.67,1992,5.0,아파트
30000,연수동,2021,447.42729306487695,26.82,1992,3.0,아파트
30001,연수동,2021,287.7703206562267,26.82,1992,12.0,아파트
30002,연수동,2021,313.19910514541385,26.82,1992,7.0,아파트
30003,연수동,2021,447.42729306487695,26.82,1992,14.0,아파트
30004,연수동,2021,447.42729306487695,26.82,1992,15.0,아파트
30005,연수동,2021,372.85607755406414,26.82,1992,3.0,아파트
30006,연수동,2021,363.19612590799034,41.3,1992,14.0,아파트
30007,연수동,2021,387.409200968523,41.3,1992,14.0,아파트
30008,연수동,2021,290.55690072639226,41.3,1992,11.0,아파트
30009,연수동,2021,283.84060873047656,49.94,1992,9.0,아파트
30010,연수동,2021,235.8490566037736,84.8,1992,5.0,아파트
30011,연수동,2021,377.35849056603774,84.8,1992,3.0,아파트
30012,연수동,2021,353.7735849056604,84.8,1992,3.0,아파트
30013,연수동,2021,265.29220040930795,131.93,1994,18.0,아파트
30014,연수동,2021,318.35064049116954,131.93,1994,12.0,아파트
30015,연수동,2021,318.35064049116954,131.93,1994,12.0,아파트
30016,연수동,2021,303.1910861820662,131.93,1994,13.0,아파트
30017,연수동,2021,303.1910861820662,131.93,1994,13.0,아파트
30018,연수동,2021,324.0740740740741,40.5,1994,9.0,아파트
30019,연수동,2021,271.60493827160496,40.5,1994,4.0,아파트
30020,연수동,2021,345.679012345679,40.5,1994,2.0,아파트
30021,연수동,2021,587.3468702802484,59.59,1994,19.0,아파트
30022,연수동,2021,419.5334787716059,59.59,1994,12.0,아파트
30023,연수동,2021,543.2098765432099,40.5,1994,2.0,아파트
30024,연수동,2021,388.8888888888889,40.5,1994,10.0,아파트
30025,연수동,2021,360.7987917435811,59.59,1994,3.0,아파트
30026,연수동,2021,360.7987917435811,59.59,1994,3.0,아파트
30027,연수동,2021,553.7841919785199,59.59,1994,6.0,아파트
30028,연수동,2021,493.82716049382714,40.5,1994,14.0,아파트
30029,연수동,2021,604.1282094311126,59.59,1994,18.0,아파트
30030,연수동,2021,329.50867902324217,84.975,1992,4.0,아파트
30031,연수동,2021,482.7701015481938,60.07,1993,1.0,아파트
30032,연수동,2021,212.08907741251323,84.87,1993,6.0,아파트
30033,연수동,2021,178.8761400411886,84.975,1992,5.0,아파트
30034,연수동,2021,447.8280340349306,44.66,1993,7.0,아파트
30035,연수동,2021,380.65382892969103,44.66,1993,1.0,아파트
30036,연수동,2021,282.1316614420063,44.66,1993,12.0,아파트
30037,연수동,2021,403.04523063143756,44.66,1993,5.0,아파트
30038,연수동,2021,380.65382892969103,44.66,1993,1.0,아파트
30039,연수동,2021,403.04523063143756,44.66,1993,15.0,아파트
30040,연수동,2021,282.1316614420063,44.66,1993,11.0,아파트
30041,연수동,2021,425.4366323331841,44.66,1993,12.0,아파트
30042,연수동,2021,380.65382892969103,44.66,1993,6.0,아파트
30043,연수동,2021,403.04523063143756,44.66,1993,2.0,아파트
30044,연수동,2021,282.1316614420063,44.66,1993,6.0,아파트
30045,연수동,2021,282.1316614420063,44.66,1993,6.0,아파트
30046,연수동,2021,515.0022391401702,44.66,1993,11.0,아파트
30047,연수동,2021,515.0022391401702,44.66,1993,11.0,아파트
30048,연수동,2021,235.10971786833858,44.66,1993,13.0,아파트
30049,연수동,2021,291.0882221227049,44.66,1993,6.0,아파트
30050,연수동,2021,266.91106906338695,84.56,1993,11.0,아파트
30051,옥련동,2021,353.91966023712615,84.765,1993,11.0,아파트
30052,옥련동,2021,368.1392235609103,59.76,1994,21.0,아파트
30053,옥련동,2021,234.27041499330656,59.76,1994,20.0,아파트
30054,옥련동,2021,245.9839357429719,59.76,1994,4.0,아파트
30055,옥련동,2021,325.1083694564855,59.98,1996,17.0,아파트
30056,옥련동,2021,500.16672224074694,59.98,1996,7.0,아파트
30057,옥련동,2021,297.7516710552967,74.055,1995,10.0,아파트
30058,옥련동,2021,297.7516710552967,74.055,1995,10.0,아파트
30059,옥련동,2021,297.7516710552967,74.055,1995,10.0,아파트
30060,옥련동,2021,484.26150121065376,59.885,1995,2.0,아파트
30061,옥련동,2021,412.46832832478935,84.855,1995,1.0,아파트
30062,옥련동,2021,412.46832832478935,84.855,1995,1.0,아파트
30063,옥련동,2021,412.46832832478935,84.855,1995,1.0,아파트
30064,옥련동,2021,271.05061575629014,84.855,1995,1.0,아파트
30065,옥련동,2021,271.05061575629014,84.855,1995,1.0,아파트
30066,옥련동,2021,247.1169686985173,84.98,1998,18.0,아파트
30067,옥련동,2021,454.54545454545456,29.7,1997,12.0,아파트
30068,옥련동,2021,471.3804713804714,29.7,1997,13.0,아파트
30069,옥련동,2021,272.213415317609,124.902,1996,15.0,아파트
30070,옥련동,2021,272.213415317609,124.902,1996,15.0,아파트
30071,옥련동,2021,247.81685154590514,84.74,1997,7.0,아파트
30072,옥련동,2021,246.75324675324674,77.0,1998,14.0,아파트
30073,옥련동,2021,376.6233766233766,77.0,1998,2.0,아파트
30074,옥련동,2021,416.76391157936854,59.986,1997,6.0,아파트
30075,옥련동,2021,266.72890341079585,59.986,1997,13.0,아파트
30076,옥련동,2021,336.8794326241135,84.6,1994,18.0,아파트
30077,옥련동,2021,385.8836736125728,71.265,1994,8.0,아파트
30078,옥련동,2021,210.99290780141845,84.6,1994,12.0,아파트
30079,옥련동,2021,370.3703703703704,59.4,1994,14.0,아파트
30080,옥련동,2021,235.81560283687944,84.6,1995,14.0,아파트
30081,옥련동,2021,315.0787696924231,59.985,1996,21.0,아파트
30082,옥련동,2021,500.12503125781444,59.985,1996,4.0,아파트
30083,옥련동,2021,254.1371158392435,84.6,1996,4.0,아파트
30084,옥련동,2021,306.32658164541135,59.985,1997,6.0,아파트
30085,옥련동,2021,283.68794326241135,84.6,1997,19.0,아파트
30086,옥련동,2021,315.0787696924231,59.985,1997,16.0,아파트
30087,청학동,2021,416.56748393239707,84.02,1993,7.0,아파트
30088,청학동,2021,416.56748393239707,84.02,1993,7.0,아파트
30089,청학동,2021,377.6963321489522,35.743,1994,6.0,아파트
30090,청학동,2021,419.66259127661357,35.743,1994,13.0,아파트
30091,청학동,2021,393.26409196329536,49.585,1994,3.0,아파트
30092,청학동,2021,149.0721022208701,49.305,1994,5.0,아파트
30093,청학동,2021,172.38234221087194,164.46,2000,15.0,아파트
30094,동춘동,2021,412.03131437989293,84.945,1994,1.0,아파트
30095,동춘동,2021,400.25899111189597,84.945,1994,4.0,아파트
30096,동춘동,2021,400.25899111189597,84.945,1994,4.0,아파트
30097,동춘동,2021,211.03032452562513,84.585,1994,1.0,아파트
30098,동춘동,2021,390.1400957616599,84.585,1994,1.0,아파트
30099,동춘동,2021,422.81219272369714,101.7,1993,15.0,아파트
30100,동춘동,2021,363.8151425762045,101.7,1993,14.0,아파트
30101,동춘동,2021,278.76106194690266,101.7,1993,3.0,아파트
30102,동춘동,2021,171.5521742373387,134.07,1993,2.0,아파트
30103,동춘동,2021,237.69100169779287,53.01,1993,4.0,아파트
30104,동춘동,2021,471.60913035276366,53.01,1993,2.0,아파트
30105,동춘동,2021,335.5141754739138,134.1225,1993,2.0,아파트
30106,동춘동,2021,250.10129102286425,99.9595,1993,5.0,아파트
30107,동춘동,2021,421.9409282700422,52.14,1994,9.0,아파트
30108,동춘동,2021,281.9332566168009,52.14,1994,15.0,아파트
30109,동춘동,2021,326.0452627541235,52.14,1994,4.0,아파트
30110,동춘동,2021,312.0444955887994,52.14,1994,9.0,아파트
30111,동춘동,2021,441.12006137322595,52.14,1994,8.0,아파트
30112,동춘동,2021,421.9409282700422,52.14,1994,5.0,아파트
30113,동춘동,2021,326.0452627541235,52.14,1994,12.0,아파트
30114,동춘동,2021,326.0452627541235,52.14,1994,12.0,아파트
30115,동춘동,2021,281.9332566168009,52.14,1994,3.0,아파트
30116,동춘동,2021,431.5304948216341,52.14,1994,6.0,아파트
30117,동춘동,2021,431.5304948216341,52.14,1994,6.0,아파트
30118,동춘동,2021,472.1753794266442,59.3,1994,3.0,아파트
30119,동춘동,2021,412.4895572263993,95.76,1993,15.0,아파트
30120,동춘동,2021,320.28825943349017,99.91,1993,2.0,아파트
30121,동춘동,2021,447.24298240451947,84.965,1995,10.0,아파트
30122,동춘동,2021,253.04537162360973,84.965,1995,1.0,아파트
30123,동춘동,2021,485.2744310575636,59.76,1995,2.0,아파트
30124,동춘동,2021,502.00803212851406,59.76,1995,7.0,아파트
30125,동춘동,2021,351.40562248995985,59.76,1995,7.0,아파트
30126,동춘동,2021,308.9507444241747,84.965,1995,11.0,아파트
30127,동춘동,2021,506.5354857557509,84.8904,2019,30.0,아파트
30128,동춘동,2021,443.55732978487464,90.18,1994,3.0,아파트
30129,동춘동,2021,287.2549019607843,102.0,1994,4.0,아파트
30130,동춘동,2021,372.7634194831014,120.72,1994,15.0,아파트
30131,동춘동,2021,277.22333111554667,90.18,1994,19.0,아파트
30132,동춘동,2021,372.7634194831014,120.72,1994,15.0,아파트
30133,동춘동,2021,284.98558438678197,90.18,1994,2.0,아파트
30134,동춘동,2021,284.98558438678197,90.18,1994,2.0,아파트
30135,동춘동,2021,385.86572438162545,70.75,2017,9.0,아파트
30136,동춘동,2021,313.9717425431711,95.55,1993,12.0,아파트
30137,동춘동,2021,263.73626373626377,95.55,1993,3.0,아파트
