,end_nm,base_date,deposit,m_rent,exclusive_area,cnstr_year,floor,type
11282,송도동,2020,10000,60,84.99,2020,23.0,오피스텔
11283,송도동,2020,4000,85,84.03,2020,34.0,오피스텔
11284,송도동,2020,3000,90,84.12,2020,2.0,오피스텔
11285,송도동,2020,2000,90,84.01,2020,17.0,오피스텔
11286,송도동,2020,10000,75,84.03,2020,24.0,오피스텔
11287,송도동,2020,1000,90,84.04,2020,17.0,오피스텔
11288,송도동,2020,2000,80,84.02,2020,5.0,오피스텔
11289,송도동,2020,5000,75,84.28,2020,16.0,오피스텔
11290,송도동,2020,5000,50,84.03,2020,26.0,오피스텔
11291,송도동,2020,800,115,84.02,2020,37.0,오피스텔
11292,송도동,2020,5000,70,84.82,2020,35.0,오피스텔
11293,연수동,2020,5000,10,26.98,2003,11.0,오피스텔
11294,연수동,2020,1000,60,40.88,2011,6.0,오피스텔
11295,연수동,2020,200,40,26.44,2019,2.0,오피스텔
11296,연수동,2020,1000,60,56.45,2017,5.0,오피스텔
11297,옥련동,2020,1500,53,64.4,2003,4.0,오피스텔
11298,송도동,2020,2000,55,39.95,2013,3.0,오피스텔
11299,송도동,2020,6710,13,46.32,2013,35.0,오피스텔
11300,송도동,2020,1500,100,59.75,2020,11.0,오피스텔
11301,송도동,2020,500,65,27.4,2020,7.0,오피스텔
11302,송도동,2020,500,60,27.8,2020,13.0,오피스텔
11303,송도동,2020,3000,100,59.51,2020,6.0,오피스텔
11304,송도동,2020,7000,65,59.53,2020,16.0,오피스텔
11305,송도동,2020,1000,100,59.75,2020,5.0,오피스텔
11306,송도동,2020,3000,100,59.52,2020,21.0,오피스텔
11307,송도동,2020,500,55,27.06,2020,7.0,오피스텔
11308,송도동,2020,500,55,27.74,2020,3.0,오피스텔
11309,송도동,2020,1000,100,59.06,2020,6.0,오피스텔
11310,송도동,2020,10000,50,84.8,2020,13.0,오피스텔
11311,송도동,2020,7000,40,84.87,2020,10.0,오피스텔
11312,송도동,2020,2000,95,84.96,2020,18.0,오피스텔
11313,송도동,2020,2000,90,84.87,2020,24.0,오피스텔
11314,송도동,2020,500,55,23.5,2019,36.0,오피스텔
11315,송도동,2020,500,45,18.5,2019,18.0,오피스텔
11316,송도동,2020,500,55,22.57,2019,15.0,오피스텔
11317,송도동,2020,2500,38,22.14,2019,30.0,오피스텔
11318,송도동,2020,500,42,22.14,2019,19.0,오피스텔
11319,송도동,2020,500,60,28.81,2019,36.0,오피스텔
11320,송도동,2020,500,42,22.14,2019,15.0,오피스텔
11321,송도동,2020,500,50,22.57,2019,17.0,오피스텔
11322,송도동,2020,1000,45,23.01,2019,16.0,오피스텔
11323,송도동,2020,500,55,22.14,2019,7.0,오피스텔
11324,송도동,2020,500,39,18.47,2019,37.0,오피스텔
11325,송도동,2020,500,40,17.98,2019,7.0,오피스텔
11326,송도동,2020,500,50,22.36,2019,27.0,오피스텔
11327,송도동,2020,500,40,22.14,2019,32.0,오피스텔
11328,송도동,2020,500,55,23.01,2019,19.0,오피스텔
11329,송도동,2020,500,42,22.57,2019,16.0,오피스텔
11330,송도동,2020,500,53,22.14,2019,22.0,오피스텔
11331,송도동,2020,500,45,18.01,2019,9.0,오피스텔
11332,송도동,2020,3000,52,34.68,2016,32.0,오피스텔
11333,송도동,2020,4000,43,34.68,2016,38.0,오피스텔
11334,송도동,2020,6000,41,34.68,2016,35.0,오피스텔
11335,송도동,2020,3000,40,29.83,2016,10.0,오피스텔
11336,송도동,2020,2000,50,34.68,2016,21.0,오피스텔
11337,송도동,2020,500,55,34.55,2016,13.0,오피스텔
11338,송도동,2020,500,60,34.68,2016,35.0,오피스텔
11339,송도동,2020,1500,33,29.83,2016,8.0,오피스텔
11340,송도동,2020,2000,47,34.68,2016,8.0,오피스텔
11341,송도동,2020,3000,35,34.68,2016,8.0,오피스텔
11342,송도동,2020,1000,55,34.68,2016,31.0,오피스텔
11343,송도동,2020,5000,35,34.68,2016,21.0,오피스텔
11344,송도동,2020,1000,55,34.55,2016,6.0,오피스텔
11345,송도동,2020,500,55,28.94,2020,14.0,오피스텔
11346,송도동,2020,500,51,28.94,2020,8.0,오피스텔
11347,송도동,2020,1000,55,30.08,2020,21.0,오피스텔
11348,송도동,2020,500,55,28.94,2020,20.0,오피스텔
11349,송도동,2020,500,55,28.94,2020,7.0,오피스텔
11350,송도동,2020,2000,100,84.98,2018,5.0,오피스텔
11351,송도동,2020,1500,95,84.98,2018,24.0,오피스텔
11352,송도동,2020,2000,80,81.19,2009,4.0,오피스텔
11353,송도동,2020,500,55,51.73,2009,2.0,오피스텔
11354,송도동,2020,500,50,36.42,2009,4.0,오피스텔
11355,송도동,2020,500,50,36.42,2009,4.0,오피스텔
11356,송도동,2020,500,42,22.1,2019,11.0,오피스텔
11357,송도동,2020,500,47,22.1,2019,9.0,오피스텔
11358,송도동,2020,500,42,22.1,2019,14.0,오피스텔
11359,송도동,2020,10000,1,27.1,2019,11.0,오피스텔
11360,송도동,2020,1000,47,27.1,2019,22.0,오피스텔
11361,송도동,2020,3000,30,27.1,2019,6.0,오피스텔
11362,송도동,2020,4000,23,27.1,2019,15.0,오피스텔
11363,송도동,2020,1000,55,27.1,2019,13.0,오피스텔
11364,송도동,2020,500,32,18.54,2019,14.0,오피스텔
11365,송도동,2020,500,42,18.54,2019,9.0,오피스텔
11366,송도동,2020,3000,55,49.89,2010,2.0,오피스텔
11367,송도동,2020,2000,90,85.14,2011,21.0,오피스텔
11368,송도동,2020,1000,95,54.88,2018,7.0,오피스텔
11369,송도동,2020,500,47,26.6,2018,4.0,오피스텔
11370,송도동,2020,500,47,25.77,2019,18.0,오피스텔
11371,송도동,2020,500,46,25.96,2019,35.0,오피스텔
11372,송도동,2020,500,50,25.77,2019,26.0,오피스텔
11373,송도동,2020,2000,100,75.32,2019,8.0,오피스텔
11374,송도동,2020,500,47,25.77,2019,21.0,오피스텔
11375,송도동,2020,500,47,25.77,2019,33.0,오피스텔
11376,송도동,2020,3500,35,25.77,2019,31.0,오피스텔
11377,송도동,2020,3000,16,25.77,2019,8.0,오피스텔
11378,송도동,2020,2000,110,75.97,2019,32.0,오피스텔
11379,송도동,2020,2000,37,25.77,2019,18.0,오피스텔
11380,송도동,2020,2000,37,25.77,2019,18.0,오피스텔
11381,송도동,2020,3000,37,25.96,2019,10.0,오피스텔
11382,송도동,2020,500,53,25.77,2019,4.0,오피스텔
11383,송도동,2020,500,42,25.96,2019,4.0,오피스텔
11384,송도동,2020,2000,42,25.96,2019,11.0,오피스텔
11385,송도동,2020,500,42,25.77,2019,5.0,오피스텔
11386,송도동,2020,500,47,25.77,2019,10.0,오피스텔
11387,송도동,2020,1000,50,28.84,2015,9.0,오피스텔
11388,송도동,2020,500,48,29.63,2015,11.0,오피스텔
11389,송도동,2020,1000,70,49.16,2011,8.0,오피스텔
11390,송도동,2020,1000,80,49.16,2011,7.0,오피스텔
11391,송도동,2020,6000,20,42.32,2009,4.0,오피스텔
11392,송도동,2020,10000,50,84.97,2020,28.0,오피스텔
11393,송도동,2020,5000,80,84.91,2020,39.0,오피스텔
11394,송도동,2020,1000,100,84.21,2020,22.0,오피스텔
11395,송도동,2020,1000,80,84.31,2020,39.0,오피스텔
11396,송도동,2020,7000,30,84.02,2020,29.0,오피스텔
11397,송도동,2020,7000,40,84.28,2020,12.0,오피스텔
11398,송도동,2020,2000,155,84.12,2020,46.0,오피스텔
11399,송도동,2020,2000,80,84.05,2020,16.0,오피스텔
11400,송도동,2020,1000,90,84.97,2020,36.0,오피스텔
11401,송도동,2020,2000,130,84.01,2020,49.0,오피스텔
11402,송도동,2020,1000,95,84.19,2020,36.0,오피스텔
11403,송도동,2020,3000,80,84.21,2020,4.0,오피스텔
11404,송도동,2020,500,90,84.28,2020,32.0,오피스텔
11405,송도동,2020,2000,90,84.04,2020,41.0,오피스텔
11406,송도동,2020,2000,100,84.07,2020,38.0,오피스텔
11407,송도동,2020,1000,100,84.03,2020,38.0,오피스텔
11408,송도동,2020,4000,85,84.03,2020,28.0,오피스텔
11409,송도동,2020,1000,95,84.09,2020,33.0,오피스텔
11410,송도동,2020,1000,100,84.05,2020,45.0,오피스텔
11411,송도동,2020,5000,50,84.82,2020,31.0,오피스텔
11412,송도동,2020,5000,75,84.31,2020,3.0,오피스텔
11413,송도동,2020,2000,80,84.21,2020,7.0,오피스텔
11414,송도동,2020,10000,50,84.05,2020,36.0,오피스텔
11415,송도동,2020,10000,50,84.83,2020,47.0,오피스텔
11416,송도동,2020,2000,120,84.09,2020,49.0,오피스텔
11417,송도동,2020,5000,70,84.05,2020,41.0,오피스텔
11418,연수동,2020,200,25,26.55,2002,3.0,오피스텔
11419,연수동,2020,1000,39,22.97,2017,5.0,오피스텔
11420,송도동,2021,2000,110,84.96,2013,32.0,오피스텔
11421,송도동,2021,1000,65,39.95,2013,9.0,오피스텔
11422,송도동,2021,3000,63,49.48,2013,9.0,오피스텔
11423,송도동,2021,500,55,24.25,2013,11.0,오피스텔
11424,송도동,2021,5000,50,46.13,2013,5.0,오피스텔
11425,송도동,2021,1000,50,29.92,2020,19.0,오피스텔
11426,송도동,2021,5000,50,59.87,2020,29.0,오피스텔
11427,송도동,2021,1500,110,84.8,2020,38.0,오피스텔
11428,송도동,2021,5000,80,84.96,2020,9.0,오피스텔
11429,송도동,2021,500,50,17.98,2019,23.0,오피스텔
11430,송도동,2021,500,44,20.01,2019,11.0,오피스텔
11431,송도동,2021,500,55,22.14,2019,14.0,오피스텔
11432,송도동,2021,500,50,18.5,2019,41.0,오피스텔
11433,송도동,2021,500,42,23.01,2019,39.0,오피스텔
11434,송도동,2021,500,63,27.76,2019,12.0,오피스텔
11435,송도동,2021,500,47,22.57,2019,13.0,오피스텔
11436,송도동,2021,1000,36,22.07,2019,20.0,오피스텔
11437,송도동,2021,500,42,17.98,2019,28.0,오피스텔
11438,송도동,2021,500,48,19.73,2019,10.0,오피스텔
11439,송도동,2021,500,44,22.14,2019,11.0,오피스텔
11440,송도동,2021,300,53,23.5,2019,22.0,오피스텔
11441,송도동,2021,500,50,23.01,2019,29.0,오피스텔
11442,송도동,2021,500,54,23.01,2019,27.0,오피스텔
11443,송도동,2021,500,42,18.01,2019,27.0,오피스텔
11444,송도동,2021,300,50,19.35,2019,16.0,오피스텔
11445,송도동,2021,500,50,20.01,2019,20.0,오피스텔
11446,송도동,2021,500,54,34.68,2016,5.0,오피스텔
11447,송도동,2021,1000,60,33.42,2016,41.0,오피스텔
11448,송도동,2021,500,65,34.68,2016,5.0,오피스텔
11449,송도동,2021,500,60,34.68,2016,15.0,오피스텔
11450,송도동,2021,1000,58,34.68,2016,8.0,오피스텔
11451,송도동,2021,1000,56,34.55,2016,5.0,오피스텔
11452,송도동,2021,6000,35,34.55,2016,12.0,오피스텔
11453,송도동,2021,500,50,26.32,2016,10.0,오피스텔
11454,송도동,2021,1000,60,33.42,2016,42.0,오피스텔
11455,송도동,2021,4000,45,34.68,2016,26.0,오피스텔
11456,송도동,2021,500,47,26.32,2016,12.0,오피스텔
11457,송도동,2021,4000,45,34.55,2016,11.0,오피스텔
11458,송도동,2021,500,58,26.6,2016,22.0,오피스텔
11459,송도동,2021,1000,60,34.68,2016,41.0,오피스텔
11460,송도동,2021,500,50,26.32,2016,10.0,오피스텔
11461,송도동,2021,500,65,30.08,2020,5.0,오피스텔
11462,송도동,2021,500,60,28.94,2020,16.0,오피스텔
11463,송도동,2021,1000,60,28.94,2020,19.0,오피스텔
11464,송도동,2021,1000,40,31.82,2012,4.0,오피스텔
11465,송도동,2021,2000,105,84.99,2018,16.0,오피스텔
11466,송도동,2021,500,50,36.42,2009,5.0,오피스텔
11467,송도동,2021,3500,40,49.36,2009,3.0,오피스텔
11468,송도동,2021,500,50,34.24,2009,5.0,오피스텔
11469,송도동,2021,500,42,22.35,2019,7.0,오피스텔
11470,송도동,2021,500,42,22.1,2019,5.0,오피스텔
11471,송도동,2021,300,47,22.12,2019,15.0,오피스텔
11472,송도동,2021,500,42,27.1,2019,22.0,오피스텔
11473,송도동,2021,500,37,18.54,2019,4.0,오피스텔
11474,송도동,2021,500,50,18.54,2019,24.0,오피스텔
11475,송도동,2021,1000,43,26.27,2019,17.0,오피스텔
11476,송도동,2021,3000,43,27.1,2019,6.0,오피스텔
11477,송도동,2021,4500,43,45.31,2009,4.0,오피스텔
11478,송도동,2021,2000,44,25.52,2018,5.0,오피스텔
11479,송도동,2021,500,50,26.6,2018,4.0,오피스텔
11480,송도동,2021,500,60,25.77,2019,37.0,오피스텔
11481,송도동,2021,500,50,31.06,2015,7.0,오피스텔
11482,송도동,2021,1000,75,49.16,2011,8.0,오피스텔
11483,송도동,2021,1000,75,49.16,2011,11.0,오피스텔
11484,송도동,2021,1000,65,72.66,2009,3.0,오피스텔
11485,송도동,2021,2000,90,84.05,2020,12.0,오피스텔
11486,송도동,2021,2000,90,84.31,2020,7.0,오피스텔
11487,송도동,2021,2000,90,84.28,2020,8.0,오피스텔
11488,송도동,2021,5000,70,84.97,2020,4.0,오피스텔
11489,송도동,2021,2000,100,84.09,2020,17.0,오피스텔
11490,송도동,2021,11000,35,84.05,2020,5.0,오피스텔
11491,송도동,2021,5000,70,84.07,2020,26.0,오피스텔
11492,송도동,2021,8000,55,84.04,2020,28.0,오피스텔
11493,송도동,2021,2000,88,84.28,2020,16.0,오피스텔
11494,송도동,2021,1000,100,84.07,2020,46.0,오피스텔
11495,송도동,2021,1000,110,84.04,2020,45.0,오피스텔
11496,송도동,2021,2000,95,84.07,2020,22.0,오피스텔
11497,송도동,2021,7000,70,84.03,2020,23.0,오피스텔
11498,송도동,2021,2000,85,84.03,2020,10.0,오피스텔
11499,송도동,2021,2000,80,84.31,2020,15.0,오피스텔
11500,송도동,2021,1500,100,84.46,2020,14.0,오피스텔
11501,송도동,2021,10000,60,84.03,2020,22.0,오피스텔
11502,송도동,2021,10000,55,84.99,2020,31.0,오피스텔
11503,송도동,2021,2000,90,84.03,2020,30.0,오피스텔
11504,송도동,2021,5000,65,84.99,2020,3.0,오피스텔
11505,송도동,2021,1000,95,84.07,2020,18.0,오피스텔
11506,송도동,2021,2000,90,84.03,2020,18.0,오피스텔
11507,송도동,2021,1000,120,84.97,2020,24.0,오피스텔
11508,송도동,2021,2000,100,84.67,2020,24.0,오피스텔
11509,송도동,2021,5000,70,84.99,2020,7.0,오피스텔
11510,송도동,2021,5000,60,84.21,2020,22.0,오피스텔
11511,송도동,2021,2000,90,84.04,2020,24.0,오피스텔
11512,송도동,2021,10000,55,84.97,2020,8.0,오피스텔
11513,송도동,2021,1000,85,84.28,2020,4.0,오피스텔
11514,송도동,2021,2000,90,84.01,2020,5.0,오피스텔
11515,송도동,2021,2000,95,84.97,2020,12.0,오피스텔
11516,송도동,2021,2000,90,84.31,2020,31.0,오피스텔
11517,송도동,2021,3000,80,84.28,2020,8.0,오피스텔
11518,송도동,2021,7000,70,84.83,2020,43.0,오피스텔
11519,송도동,2021,2000,100,84.01,2020,13.0,오피스텔
11520,송도동,2021,5000,70,84.07,2020,42.0,오피스텔
11521,송도동,2021,6000,70,84.05,2020,28.0,오피스텔
11522,송도동,2021,5000,70,84.67,2020,3.0,오피스텔
11523,송도동,2021,2000,97,84.82,2020,23.0,오피스텔
11524,송도동,2021,3000,100,84.21,2020,37.0,오피스텔
11525,송도동,2021,10000,60,84.04,2020,20.0,오피스텔
11526,연수동,2021,500,35,44.25,2003,5.0,오피스텔
11527,연수동,2021,1000,65,46.73,2011,6.0,오피스텔
11528,연수동,2021,300,42,27.72,2019,2.0,오피스텔
11529,연수동,2021,200,18,10.66,2002,5.0,오피스텔
11530,송도동,2021,1000,65,46.32,2013,14.0,오피스텔
11531,송도동,2021,1000,70,49.32,2013,4.0,오피스텔
11532,송도동,2021,1000,74,46.13,2013,3.0,오피스텔
11533,송도동,2021,2000,60,39.95,2013,9.0,오피스텔
11534,송도동,2021,2000,40,25.16,2013,11.0,오피스텔
11535,송도동,2021,3000,58,39.95,2013,13.0,오피스텔
11536,송도동,2021,1000,73,46.13,2013,3.0,오피스텔
11537,송도동,2021,500,60,27.8,2020,10.0,오피스텔
11538,송도동,2021,500,60,27.8,2020,4.0,오피스텔
11539,송도동,2021,500,55,27.74,2020,13.0,오피스텔
11540,송도동,2021,2000,110,59.8,2020,23.0,오피스텔
11541,송도동,2021,1000,105,84.97,2020,35.0,오피스텔
11542,송도동,2021,500,42,22.76,2019,27.0,오피스텔
11543,송도동,2021,500,52,17.98,2019,40.0,오피스텔
11544,송도동,2021,3000,37,18.47,2019,37.0,오피스텔
11545,송도동,2021,500,50,19.35,2019,10.0,오피스텔
11546,송도동,2021,500,50,18.65,2019,41.0,오피스텔
11547,송도동,2021,500,53,22.14,2019,31.0,오피스텔
11548,송도동,2021,500,40,17.98,2019,18.0,오피스텔
11549,송도동,2021,1000,50,20.01,2019,12.0,오피스텔
11550,송도동,2021,500,52,22.07,2019,18.0,오피스텔
11551,송도동,2021,500,47,19.75,2019,33.0,오피스텔
11552,송도동,2021,500,53,22.36,2019,19.0,오피스텔
11553,송도동,2021,500,49,19.75,2019,11.0,오피스텔
11554,송도동,2021,500,38,18.47,2019,39.0,오피스텔
11555,송도동,2021,2000,25,18.47,2019,11.0,오피스텔
11556,송도동,2021,500,42,19.35,2019,8.0,오피스텔
11557,송도동,2021,500,63,27.76,2019,35.0,오피스텔
11558,송도동,2021,1000,55,34.55,2016,6.0,오피스텔
11559,송도동,2021,500,65,34.68,2016,20.0,오피스텔
11560,송도동,2021,5000,40,34.68,2016,27.0,오피스텔
11561,송도동,2021,500,55,26.6,2016,20.0,오피스텔
11562,송도동,2021,2000,45,34.68,2016,23.0,오피스텔
11563,송도동,2021,500,60,34.68,2016,6.0,오피스텔
11564,송도동,2021,4000,30,34.68,2016,39.0,오피스텔
11565,송도동,2021,500,60,34.68,2016,8.0,오피스텔
11566,송도동,2021,4000,40,34.68,2016,41.0,오피스텔
11567,송도동,2021,1000,55,34.55,2016,7.0,오피스텔
11568,송도동,2021,3000,37,29.83,2016,5.0,오피스텔
11569,송도동,2021,3000,35,26.32,2016,14.0,오피스텔
11570,송도동,2021,500,55,26.32,2016,6.0,오피스텔
11571,송도동,2021,1000,60,34.55,2016,14.0,오피스텔
11572,송도동,2021,1000,50,27.16,2016,8.0,오피스텔
11573,송도동,2021,5000,40,34.68,2016,45.0,오피스텔
11574,송도동,2021,500,50,28.34,2012,5.0,오피스텔
11575,송도동,2021,20000,50,84.98,2018,12.0,오피스텔
11576,송도동,2021,500,50,47.1,2009,21.0,오피스텔
11577,송도동,2021,3000,50,61.62,2009,7.0,오피스텔
11578,송도동,2021,1000,55,49.11,2009,8.0,오피스텔
11579,송도동,2021,500,50,22.1,2019,12.0,오피스텔
11580,송도동,2021,2000,60,58.61,2009,3.0,오피스텔
11581,송도동,2021,500,60,34.13,2010,5.0,오피스텔
11582,송도동,2021,500,45,25.78,2015,15.0,오피스텔
11583,송도동,2021,500,50,25.52,2018,7.0,오피스텔
11584,송도동,2021,10000,12,28.49,2018,6.0,오피스텔
11585,송도동,2021,3000,37,25.96,2019,23.0,오피스텔
11586,송도동,2021,7500,38,49.16,2011,12.0,오피스텔
11587,송도동,2021,1000,72,49.16,2011,12.0,오피스텔
11588,송도동,2021,1000,78,49.16,2011,10.0,오피스텔
11589,송도동,2021,1000,75,49.16,2011,4.0,오피스텔
11590,송도동,2021,2000,110,84.21,2020,38.0,오피스텔
11591,송도동,2021,500,120,84.28,2020,4.0,오피스텔
11592,송도동,2021,1000,110,84.02,2020,45.0,오피스텔
11593,송도동,2021,7000,70,84.01,2020,21.0,오피스텔
11594,송도동,2021,2000,110,84.05,2020,32.0,오피스텔
11595,송도동,2021,2000,90,84.03,2020,10.0,오피스텔
11596,송도동,2021,1000,100,84.91,2020,39.0,오피스텔
11597,송도동,2021,5000,80,84.31,2020,19.0,오피스텔
11598,송도동,2021,3000,90,84.03,2020,22.0,오피스텔
11599,송도동,2021,1000,110,84.21,2020,34.0,오피스텔
11600,송도동,2021,13000,80,84.04,2020,21.0,오피스텔
11601,송도동,2021,5000,75,84.82,2020,3.0,오피스텔
11602,송도동,2021,3000,85,84.21,2020,30.0,오피스텔
11603,송도동,2021,2000,95,84.97,2020,20.0,오피스텔
11604,송도동,2021,3000,90,84.01,2020,5.0,오피스텔
11605,송도동,2021,3000,100,84.97,2020,32.0,오피스텔
11606,송도동,2021,2000,100,84.46,2020,42.0,오피스텔
11607,송도동,2021,2000,100,84.97,2020,16.0,오피스텔
11608,송도동,2021,2000,100,84.07,2020,26.0,오피스텔
11609,송도동,2021,2000,120,84.03,2020,44.0,오피스텔
11610,송도동,2021,2000,120,84.03,2020,44.0,오피스텔
11611,송도동,2021,6000,70,84.03,2020,40.0,오피스텔
11612,연수동,2021,500,40,26.98,2003,8.0,오피스텔
11613,연수동,2021,300,30,26.55,2002,9.0,오피스텔
11614,연수동,2021,200,25,24.84,2002,8.0,오피스텔
11615,송도동,2021,1000,70,46.13,2013,4.0,오피스텔
11616,송도동,2021,1000,58,29.76,2013,34.0,오피스텔
11617,송도동,2021,5000,60,39.95,2013,28.0,오피스텔
11618,송도동,2021,500,55,21.69,2020,3.0,오피스텔
11619,송도동,2021,500,60,27.43,2020,12.0,오피스텔
11620,송도동,2021,500,50,27.4,2020,13.0,오피스텔
11621,송도동,2021,500,65,27.74,2020,7.0,오피스텔
11622,송도동,2021,5000,50,84.96,2020,19.0,오피스텔
11623,송도동,2021,2500,100,84.96,2020,36.0,오피스텔
11624,송도동,2021,500,47,18.5,2019,7.0,오피스텔
11625,송도동,2021,500,50,17.98,2019,29.0,오피스텔
11626,송도동,2021,500,47,20.6,2019,16.0,오피스텔
11627,송도동,2021,500,58,23.5,2019,8.0,오피스텔
11628,송도동,2021,500,58,22.14,2019,11.0,오피스텔
11629,송도동,2021,500,39,22.07,2019,16.0,오피스텔
11630,송도동,2021,500,52,18.65,2019,18.0,오피스텔
11631,송도동,2021,500,42,23.01,2019,16.0,오피스텔
11632,송도동,2021,500,42,20.6,2019,33.0,오피스텔
11633,송도동,2021,1000,62,28.81,2019,41.0,오피스텔
11634,송도동,2021,1000,60,28.81,2019,39.0,오피스텔
11635,송도동,2021,500,49,18.5,2019,20.0,오피스텔
11636,송도동,2021,1000,52,34.68,2016,36.0,오피스텔
11637,송도동,2021,100,29,34.68,2016,32.0,오피스텔
11638,송도동,2021,3000,45,34.68,2016,12.0,오피스텔
11639,송도동,2021,3000,35,28.09,2016,8.0,오피스텔
11640,송도동,2021,6000,38,34.68,2016,27.0,오피스텔
11641,송도동,2021,500,55,26.32,2016,6.0,오피스텔
11642,송도동,2021,500,60,33.34,2016,14.0,오피스텔
11643,송도동,2021,3000,45,33.34,2016,14.0,오피스텔
11644,송도동,2021,3000,50,34.55,2016,10.0,오피스텔
11645,송도동,2021,10000,25,34.68,2016,5.0,오피스텔
11646,송도동,2021,3000,47,34.55,2016,12.0,오피스텔
11647,송도동,2021,500,55,26.32,2016,13.0,오피스텔
11648,송도동,2021,500,65,34.68,2016,25.0,오피스텔
11649,송도동,2021,500,60,33.34,2016,12.0,오피스텔
11650,송도동,2021,500,65,34.68,2016,11.0,오피스텔
11651,송도동,2021,1000,60,34.68,2016,40.0,오피스텔
11652,송도동,2021,500,48,33.34,2016,13.0,오피스텔
11653,송도동,2021,500,60,30.08,2020,7.0,오피스텔
11654,송도동,2021,500,53,30.99,2012,5.0,오피스텔
11655,송도동,2021,1000,50,34.64,2012,2.0,오피스텔
11656,송도동,2021,3000,100,84.99,2018,19.0,오피스텔
11657,송도동,2021,1000,65,59.57,2009,10.0,오피스텔
11658,송도동,2021,500,60,49.77,2009,7.0,오피스텔
11659,송도동,2021,500,50,22.35,2019,5.0,오피스텔
11660,송도동,2021,500,37,22.35,2019,5.0,오피스텔
11661,송도동,2021,500,47,22.1,2019,7.0,오피스텔
11662,송도동,2021,3000,55,49.89,2010,4.0,오피스텔
11663,송도동,2021,500,60,25.96,2019,14.0,오피스텔
11664,송도동,2021,500,55,31.06,2015,9.0,오피스텔
11665,송도동,2021,1000,80,49.16,2011,10.0,오피스텔
11666,송도동,2021,2000,120,84.06,2020,10.0,오피스텔
11667,송도동,2021,3000,110,84.82,2020,47.0,오피스텔
11668,송도동,2021,10000,60,84.97,2020,4.0,오피스텔
11669,송도동,2021,2000,100,84.07,2020,38.0,오피스텔
11670,송도동,2021,5000,80,84.91,2020,7.0,오피스텔
11671,송도동,2021,10000,50,84.21,2020,13.0,오피스텔
11672,송도동,2021,8000,90,84.03,2020,42.0,오피스텔
11673,송도동,2021,5500,75,84.05,2020,29.0,오피스텔
11674,송도동,2021,3000,110,84.07,2020,26.0,오피스텔
11675,송도동,2021,2000,100,84.04,2020,29.0,오피스텔
11676,송도동,2021,3000,110,84.09,2020,33.0,오피스텔
11677,송도동,2021,10000,65,84.97,2020,36.0,오피스텔
11678,송도동,2021,5000,80,84.21,2020,38.0,오피스텔
11679,송도동,2021,3000,130,84.01,2020,45.0,오피스텔
11680,송도동,2021,3000,110,84.21,2020,38.0,오피스텔
11681,송도동,2021,3000,120,84.82,2020,23.0,오피스텔
11682,연수동,2021,300,40,26.98,2003,5.0,오피스텔
11683,연수동,2021,2000,60,46.73,2011,8.0,오피스텔
11684,연수동,2021,1000,70,56.45,2017,2.0,오피스텔
11685,송도동,2021,500,55,25.16,2013,25.0,오피스텔
11686,송도동,2021,1000,75,49.48,2013,22.0,오피스텔
11687,송도동,2021,1000,60,39.95,2013,10.0,오피스텔
11688,송도동,2021,5000,70,59.79,2020,5.0,오피스텔
11689,송도동,2021,500,50,20.6,2019,37.0,오피스텔
11690,송도동,2021,3000,40,22.14,2019,17.0,오피스텔
11691,송도동,2021,500,53,18.01,2019,28.0,오피스텔
11692,송도동,2021,500,47,22.86,2019,35.0,오피스텔
11693,송도동,2021,500,50,23.19,2019,9.0,오피스텔
11694,송도동,2021,500,50,17.98,2019,31.0,오피스텔
11695,송도동,2021,500,58,22.14,2019,40.0,오피스텔
11696,송도동,2021,1000,55,34.55,2016,13.0,오피스텔
11697,송도동,2021,500,50,26.32,2016,5.0,오피스텔
11698,송도동,2021,4000,40,34.68,2016,10.0,오피스텔
11699,송도동,2021,5000,40,34.68,2016,20.0,오피스텔
11700,송도동,2021,500,53,29.83,2016,8.0,오피스텔
11701,송도동,2021,500,60,34.68,2016,8.0,오피스텔
11702,송도동,2021,1000,60,34.68,2016,32.0,오피스텔
11703,송도동,2021,5000,41,34.68,2016,32.0,오피스텔
11704,송도동,2021,500,60,34.68,2016,16.0,오피스텔
11705,송도동,2021,3000,50,26.6,2016,15.0,오피스텔
11706,송도동,2021,12000,20,34.55,2016,10.0,오피스텔
11707,송도동,2021,2000,55,34.68,2016,17.0,오피스텔
11708,송도동,2021,4000,40,34.68,2016,26.0,오피스텔
11709,송도동,2021,500,45,26.84,2012,2.0,오피스텔
11710,송도동,2021,500,45,28.23,2012,5.0,오피스텔
11711,송도동,2021,1000,60,58.42,2012,5.0,오피스텔
11712,송도동,2021,500,45,28.23,2012,5.0,오피스텔
11713,송도동,2021,2000,120,84.99,2018,7.0,오피스텔
11714,송도동,2021,13000,7,45.1,2009,4.0,오피스텔
11715,송도동,2021,1000,89,51.42,2019,11.0,오피스텔
11716,송도동,2021,500,47,27.1,2019,14.0,오피스텔
11717,송도동,2021,5000,60,54.94,2019,11.0,오피스텔
11718,송도동,2021,3000,100,89.9,2011,29.0,오피스텔
11719,송도동,2021,1000,65,28.49,2018,5.0,오피스텔
11720,송도동,2021,500,60,25.77,2019,35.0,오피스텔
11721,송도동,2021,1000,65,25.77,2019,28.0,오피스텔
11722,송도동,2021,500,45,28.14,2015,11.0,오피스텔
